,hc,ec,dc,bc,cc,lc,ic,cfcc,acfbc
fucfuc132galacglcgal14acglcgalgluside_hs_e,903.3682539681638,2.253892768830911e-08,0.00019896538002387584,0.0,0.1762952050229752,0.0,7.731919368710928e-05,7.731919368710928e-05,0.0
fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,903.3682539681638,2.253676150181832e-08,0.00019896538002387584,0.0,0.1762952050229752,0.0,7.729139188900462e-05,7.729139188900462e-05,0.0
fucfucfucgalacglcgal14acglcgalgluside_hs_e,903.3682539681638,2.253778831405853e-08,0.00019896538002387584,0.0,0.1762952050229752,0.0,7.731407259392494e-05,7.731407259392494e-05,0.0
fucfucgalacglcgalgluside_hs_e,903.3682539681638,2.2612549676938985e-08,0.00019896538002387584,0.0,0.1762952050229752,0.0,7.75607296164711e-05,7.75607296164711e-05,0.0
fucgal14acglcgalgluside_hs_e,903.3682539681638,2.2686885411949438e-08,0.00019896538002387584,0.0,0.1762952050229752,0.0,7.762919578391363e-05,7.762919578391363e-05,0.0
fucgalfucgalacglcgalgluside_hs_e,903.3682539681638,2.2582591978220338e-08,0.00019896538002387584,0.0,0.1762952050229752,0.0,7.746847373139398e-05,7.746847373139398e-05,0.0
fucgalgbside_hs_e,903.3682539681638,2.2683128869925104e-08,0.00019896538002387584,0.0,0.1762952050229752,0.0,7.762641654205853e-05,7.762641654205853e-05,0.0
fuc_L_e,1382.959523809556,0.00027797117679659804,0.0009948269001193793,6.669131260371581e-07,0.26205745867876323,6.67617389024282e-07,0.0003493524960830744,0.0003493524960830744,0.0010407826013470313
gal_e,1983.7166666664748,0.020204797991640846,0.0031834460803820135,0.0010629474679123214,0.37169057831681707,0.000982313882451849,0.000556046096905654,0.000556046096905654,0.0024530152215992414
galacglcgalgbside_hs_e,906.0944444443533,2.249286042458235e-08,0.00019896538002387584,0.0,0.17672292545710266,0.0,7.75859420316284e-05,7.75859420316284e-05,0.0
galfuc12gal14acglcgalgluside_hs_e,906.0944444443533,2.25404435696411e-08,0.00019896538002387584,0.0,0.17672292545710266,0.0,7.772174335295257e-05,7.772174335295257e-05,0.0
galfucgalacglcgal14acglcgalgluside_hs_e,906.0944444443533,2.2540612680509425e-08,0.00019896538002387584,0.0,0.17672292545710266,0.0,7.772266469202009e-05,7.772266469202009e-05,0.0
galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,906.0944444443533,2.2510567795155256e-08,0.00019896538002387584,0.0,0.17672292545710266,0.0,7.7633645786591e-05,7.7633645786591e-05,0.0
galgalgalthcrm_hs_e,906.0944444443533,2.246427624046354e-08,0.00019896538002387584,0.0,0.17672292545710266,0.0,7.749623246090972e-05,7.749623246090972e-05,0.0
gam_e,1354.2095238095465,0.00015064292160606012,0.00019896538002387584,0.0,0.26094179949119983,0.0,0.00014055175175168243,0.00014055175175168243,1.3984106332267896e-06
gbside_hs_e,915.5226190475171,7.16552920632315e-08,0.00019896538002387584,0.0,0.1790332347807502,0.0,7.765579814340273e-05,7.765579814340273e-05,0.0
gchola_e,1993.1333333331404,0.0253179114959836,0.0057699960206923995,0.0019322183169496103,0.37282100734366885,0.0019909051139622605,0.0006083278741291436,0.0006083278741291436,0.004004247027476568
gd1b2_hs_e,902.8182539681644,2.386939678193109e-08,0.00019896538002387584,0.0,0.1761963190184049,0.0,7.752974496837484e-05,7.752974496837484e-05,0.0
gd1c_hs_e,902.8182539681644,2.3829249715486118e-08,0.00019896538002387584,0.0,0.1761963190184049,0.0,7.744119971775125e-05,7.744119971775125e-05,0.0
gdp_e,1484.9666666667072,0.0013075293184863985,0.0009948269001193793,1.9797550251131927e-08,0.28073507233424566,1.9797550251131927e-08,0.0003875057446111774,0.0003875057446111774,0.00022060851077505063
gluala_e,1505.8500000000492,0.0024018914794550587,0.0007958615200955034,5.020093099394167e-08,0.2857955191629705,5.5975216483855156e-08,0.000363263794090173,0.000363263794090173,0.00014827783489495134
glyb_e,1496.0166666667103,0.002685977043463552,0.0005968961400716276,0.0,0.2861860835895684,0.0,0.0003159442012930525,0.0003159442012930525,0.0001075683743384464
glyc_e,1494.283333333375,0.0018653581759781527,0.001392757660167131,9.208382782990859e-06,0.2822168566455163,1.3689281120101158e-05,0.00044434449460850617,0.00044434449460850617,0.0005222058355627281
glyc_S_e,1347.8428571428797,9.548486543791325e-05,0.00019896538002387584,0.0,0.25978187832738925,0.0,0.00012904795123342926,0.00012904795123342926,0.0
glygn5_e,1447.7166666667024,0.0005622950880534127,0.0009948269001193793,2.6055707430114027e-06,0.2753519969320112,1.6017640446702632e-05,0.00036614003950015205,0.00036614003950015205,0.012573782926436444
gmp_e,1485.3000000000407,0.001330977983575997,0.0009948269001193793,6.883842064884286e-07,0.2807821229050279,8.586606064794111e-07,0.000391019039401523,0.000391019039401523,0.0002558618914699015
gp1c_hs_e,902.8182539681644,2.382904255463453e-08,0.00019896538002387584,0.0,0.1761963190184049,0.0,7.74351882610837e-05,7.74351882610837e-05,0.0
gp1calpha_hs_e,902.8182539681644,2.382904255463453e-08,0.00019896538002387584,0.0,0.1761963190184049,0.0,7.743518826108373e-05,7.743518826108373e-05,0.0
gq1b_hs_e,902.8182539681644,2.3829104924141587e-08,0.00019896538002387584,0.0,0.1761963190184049,0.0,7.743782465927637e-05,7.743782465927637e-05,0.0
gq1balpha_hs_e,902.9015873014977,2.416086203000337e-08,0.00019896538002387584,0.0,0.17620249614359837,0.0,7.881450331041516e-05,7.881450331041516e-05,4.311297943496451e-05
gsn_e,1527.8166666667132,0.003026079678001576,0.001193792280143255,1.6076372732450132e-05,0.2893661120386896,1.900846576764386e-05,0.0004283291314616617,0.0004283291314616617,0.00047394450868991106
gt1a_hs_e,902.8182539681644,2.3833703870142363e-08,0.00019896538002387584,0.0,0.1761963190184049,0.0,7.748371013564784e-05,7.748371013564784e-05,0.0
gthox_e,1467.466666666704,0.0008156924489111436,0.0005968961400716276,0.0,0.27774093722369586,0.0,0.00031665525819139865,0.00031665525819139865,0.000322233238577264
gthrd_e,2043.4666666664775,0.03682248710431875,0.02248308794269797,0.002570189523050815,0.3765640218775755,0.0023553173484070844,0.0006697153259885195,0.0006697153259885195,0.005501072814468562
gtp_e,1484.4666666667072,0.0012895540651743657,0.0007958615200955034,0.0,0.28071939231456655,0.0,0.0003570198997018292,0.0003570198997018292,0.00021283406416308515
gua_e,1385.9166666666872,0.00020524151654290442,0.00019896538002387584,0.0,0.2675396571915256,0.0,0.00014487436879342616,0.00014487436879342616,0.0
h2o2_e,1563.650000000052,0.0035461483270063316,0.005372065260644648,0.00024833922295526556,0.2916158978822164,0.00034929133725330493,0.0005897001205030128,0.0005897001205030128,0.001903513618735884
ha_e,1886.916666666533,0.005555933386573444,0.001193792280143255,0.00013839340479346435,0.35479316673725825,0.00013170177131895434,0.00042149007646229375,0.00042149007646229375,0.001470049534865897
ha_pre1_e,1881.3666666665379,0.005552414048669331,0.0009948269001193793,0.0,0.35329678054266833,0.0,0.00039808683483693957,0.00039808683483693957,0.0010153921058644868
hcoumarin_e,1385.7833333333524,0.0001814643452504693,0.00019896538002387584,0.0,0.26776771443793285,0.0,0.00013648417202649047,0.00013648417202649047,0.0
hdca_e,1978.9666666664743,0.023293608607308412,0.00238758456028651,1.7941819948453607e-06,0.3722962962962963,1.4732596303276527e-06,0.0005374361354226798,0.0005374361354226798,0.0008182661133659384
hdcea_e,1940.966666666498,0.01621701247416379,0.001193792280143255,0.0,0.3652350846595451,0.0,0.00043756781191443627,0.00043756781191443627,0.000397430886055983
hestratriol_e,935.1035714284565,6.549184705011255e-08,0.00019896538002387584,0.0,0.18196299916730024,0.0,8.089770739298244e-05,8.089770739298244e-05,0.0
hexc_e,1369.2761904762135,0.00015793028813461087,0.00019896538002387584,0.0,0.26398445296496664,0.0,0.000136650096389509,0.000136650096389509,0.0
his_L_e,1937.516666666511,0.042132514125340824,0.008953442101074413,3.170112416675004e-05,0.3595907562423982,3.5202466363629266e-05,0.000642483386237133,0.000642483386237133,0.0008394096639345589
hista_e,1961.2999999998203,0.021798780830323085,0.0031834460803820135,6.310290729582914e-07,0.3682321049161111,4.861928383713459e-07,0.000568419993689557,0.000568419993689557,0.0006251176643386584
hom_L_e,1632.4833333333336,0.036616297806795976,0.008555511341026662,0.0,0.3080600674226172,0.0,0.0006401222090828932,0.0006401222090828932,0.0006181770862919402
hpdca_e,1369.1095238095465,0.00015791736472597413,0.00019896538002387584,0.0,0.2639567249619243,0.0,0.00013657920373108133,0.00013657920373108133,0.0
hspg_e,1164.2523809525019,3.2148260775169338e-06,0.0003979307600477517,3.4770366004447664e-05,0.22375567625322768,3.680231820568737e-05,0.0002091469509762401,0.0002091469509762401,0.00127361538214185
htaxol_e,1385.7833333333524,0.0001814643452504693,0.00019896538002387584,0.0,0.26776771443793285,0.0,0.0001364841720264905,0.0001364841720264905,0.0
hxan_e,1392.3500000000206,0.0002478731821512587,0.00019896538002387584,0.0,0.2688131785847997,0.0,0.00014720824601954219,0.00014720824601954219,0.0
idp_e,1484.9666666667072,0.0013069618903503429,0.0009948269001193793,1.9797550251131927e-08,0.28073507233424566,1.9797550251131927e-08,0.00038572809765695994,0.00038572809765695994,0.00021150284148983923
ile_L_e,1663.816666666663,0.038244467007447214,0.009948269001193792,0.0006157787063535376,0.31149674620390455,0.0005446007495399673,0.0006454763207390177,0.0006454763207390177,0.00170755341717835
imp_e,1484.4666666667072,0.0012895462997550566,0.0007958615200955034,0.0,0.28071939231456655,0.0,0.00035689327507620064,0.00035689327507620064,0.00021150284148983928
inost_e,1899.0166666665289,0.008280122513968667,0.0009948269001193793,0.0,0.35544554455445543,0.0,0.0004064040112105759,0.0004064040112105759,0.0005742955961624069
ksi_e,1430.8928571429033,0.0002738167833708099,0.0009948269001193793,0.00013700199930947638,0.27092879090076005,0.0001635057356243663,0.00035645119446118,0.00035645119446118,0.0024050975973852876
ksi_deg1_e,1381.042857142889,0.00027059654025081794,0.0005968961400716276,0.0,0.2619208921778102,0.0,0.00028216583164174686,0.00028216583164174686,0.0006434585074098284
ksii_core2_e,1164.3857142858353,4.221776764842333e-06,0.0003979307600477517,2.4569180588168827e-05,0.22377560106856634,2.565185476256862e-05,0.00020957825891392557,0.00020957825891392557,0.001296720417642064
ksii_core4_e,1164.3857142858353,4.221776764842333e-06,0.0003979307600477517,2.456918058816883e-05,0.22377560106856634,2.565185476256862e-05,0.0002095782589209653,0.0002095782589209653,0.0012967204500178272
lac_L_e,1915.8499999998546,0.013472702241431987,0.004974134500596896,3.6779556234898265e-05,0.3570870337477797,3.7017531130561734e-05,0.0006023153235733937,0.0006023153235733937,0.0009139929896480814
lcts_e,1504.6666666667109,0.0018454417839476162,0.001392757660167131,0.0002676068434212497,0.2847108140259446,0.0002814506817540086,0.00044552332935414267,0.00044552332935414267,0.002999799823097583
leuktrA4_e,1480.7000000000417,0.005767200729876455,0.0021886191802626344,1.9462696384721928e-07,0.2815370826798118,1.4915897500666798e-07,0.000523531580190969,0.000523531580190969,0.00014308691236401442
leuktrB4_e,1481.2833333333751,0.0058044749424952585,0.0021886191802626344,1.9462696384721928e-07,0.2816159578640668,1.4915897500666798e-07,0.0005237351120533017,0.0005237351120533017,0.00017513879358540795
leuktrC4_e,1477.6666666667084,0.00567237419918421,0.0021886191802626344,1.9462696384721928e-07,0.2809076682316119,1.4915897500666798e-07,0.0005232695338651806,0.0005232695338651806,8.858078043076818e-05
leuktrD4_e,1477.833333333375,0.005673609927439323,0.0021886191802626344,1.9462696384721928e-07,0.2809233692918227,1.4915897500666798e-07,0.000523334713764425,0.000523334713764425,0.00012506708511385517
leuktrE4_e,1487.1166666667102,0.005760817231316716,0.0021886191802626344,1.9462696384721928e-07,0.2828839984240446,1.4915897500666798e-07,0.0005235127511620505,0.0005235127511620505,0.00011994291738967552
leuktrF4_e,1477.6666666667084,0.005673555742993906,0.0021886191802626344,1.9462696384721928e-07,0.2809076682316119,1.4915897500666798e-07,0.0005232742361858858,0.0005232742361858858,8.921816744833336e-05
leu_L_e,1956.5166666665016,0.0445088017220694,0.011738957421408675,0.0011526776772586686,0.36186910504715963,0.001157228131406228,0.0006520483113457034,0.0006520483113457034,0.002512690555210991
lgnc_e,1949.966666666493,0.01867607054148719,0.0015917230401910067,0.0,0.36656699000802273,0.0,0.00048202236850180023,0.00048202236850180023,0.000388737168763218
limnen_e,1386.0333333333524,0.00018395882074644597,0.00019896538002387584,0.0,0.26779624893435633,0.0,0.00013852074136498765,0.00013852074136498765,0.0
lipoate_e,1950.1333333331595,0.018660956282187568,0.0015917230401910067,0.0,0.3665937272064187,0.0,0.00048213927499085563,0.00048213927499085563,0.0003667311369467477
lneldc_e,1398.6666666666868,0.00021974506171668691,0.00019896538002387584,0.0,0.2703313253012048,0.0,0.0001419481176639673,0.0001419481176639673,0.0
lnlc_e,1969.633333333146,0.02068098088414066,0.0019896538002387586,0.0,0.37086776859504134,0.0,0.0005136583078338779,0.0005136583078338779,0.0007019943895107671
lnlnca_e,1940.966666666498,0.016205676253759366,0.001193792280143255,0.0,0.3652350846595451,0.0,0.00043712761888730034,0.00043712761888730034,0.00041471215314140485
lnlncg_e,1940.966666666498,0.016206585429858412,0.001193792280143255,0.0,0.3652350846595451,0.0,0.00043712788086677285,0.00043712788086677285,0.0004153186018050329
lpchol_hs_e,1535.3000000000545,0.001984239365988498,0.001392757660167131,5.922731131951684e-06,0.29072188801480797,6.731621466926363e-06,0.0004507539509406999,0.0004507539509406999,0.0007355154486194241
mag_hs_e,1492.7000000000412,0.0016223445168858715,0.001392757660167131,4.911415650675504e-06,0.2820426487093154,5.164160723053629e-06,0.00044773072523402694,0.00044773072523402694,0.0004901782193388883
malt_e,1448.8833333333694,0.0006300244904475278,0.001392757660167131,7.065945979487183e-06,0.2753972602739726,2.105044522447945e-05,0.000414433471956284,0.000414433471956284,0.0036099953664241644
malttr_e,1447.2166666667024,0.0005584717158026247,0.0007958615200955034,3.959510050226385e-08,0.27533691245754355,4.3994556113626494e-08,0.0003421585627175172,0.0003421585627175172,0.0008608134441360343
man_e,1497.1000000000442,0.0026987222438008157,0.0005968961400716276,0.0,0.2863165090577646,0.0,0.00031696082850069587,0.00031696082850069587,0.000206402710577264
meoh_e,1388.9166666666863,0.00022192777231882295,0.00019896538002387584,0.0,0.26823931259006245,0.0,0.0001453268896782784,0.0001453268896782784,0.0
mepi_e,1940.4666666664982,0.016151725560238816,0.001193792280143255,0.0,0.36515547805870385,0.0,0.00043605422686369483,0.00043605422686369483,0.00031478098096894135
mercplaccys_e,1350.9261904762132,0.00011136832059398717,0.00019896538002387584,0.0,0.26034706034706034,0.0,0.00013317116493174344,0.00013317116493174344,0.0
met_L_e,1938.8499999998437,0.04345811693686208,0.009351372861122165,3.179119135637601e-05,0.3596936949831819,3.5261813634606677e-05,0.0006445001220081947,0.0006445001220081947,0.0008780188817600822
mthgxl_e,1399.1333333333555,0.0002940536135968974,0.00019896538002387584,0.0,0.2700698549167114,0.0,0.00014834568331761194,0.00014834568331761194,0.0
n2m2nmasn_e,1169.6595238096438,3.1315441511144195e-06,0.0003979307600477517,3.99599911389284e-05,0.22462569832402235,4.7416921049864925e-05,0.00020882175907782077,0.00020882175907782077,0.001309575292775595
nac_e,1889.1833333332008,0.005733132522520279,0.0005968961400716276,0.0,0.35404339250493094,0.0,0.00031393618121240794,0.00031393618121240794,0.0001896625282563592
nad_e,1484.8000000000404,0.0012164453618926357,0.0007958615200955034,0.0,0.2807507541056865,0.0,0.0003483386137061424,0.0003483386137061424,0.0002384220196266854
nadp_e,1484.6333333333737,0.001214259333651857,0.0007958615200955034,0.0,0.28073507233424566,0.0,0.0003452077249990235,0.0003452077249990235,0.00021875037500629918
ncam_e,1490.4666666667074,0.0014815892829598985,0.001392757660167131,5.057920960247228e-06,0.2814897787734528,7.038788386982861e-06,0.00042762937567102506,0.00042762937567102506,0.0004484654761812525
nifedipine_e,1385.700000000019,0.00018146387662698583,0.00019896538002387584,0.0,0.267753449469927,0.0,0.0001364831075816943,0.0001364831075816943,0.0
no_e,1386.9500000000194,0.0002089765356665243,0.00019896538002387584,0.0,0.2679390126879198,0.0,0.00014073968596278145,0.00014073968596278145,0.0
npthl_e,1385.7833333333524,0.0001814643452504693,0.00019896538002387584,0.0,0.26776771443793285,0.0,0.0001364841720264905,0.0001364841720264905,0.0
nrpphr_e,1968.9666666664828,0.024281278390136534,0.003581376840429765,2.850147684930439e-06,0.3693687072830161,2.1711419386034853e-06,0.000580357906502602,0.000580357906502602,0.0011591903430165362
