,degree,harmonic,eigenvector,closeness,information,katz,pagerank
CE5120_m,0.0008045052292839903,1554.3166666667285,0.0012903185916100755,0.2915787004456955,0.00035512013302817593,-0.0062325332342718,8.776407383057e-05
CE4790_m,0.0012067578439259854,1556.5500000000623,0.0018750205699089146,0.2918182885315178,0.00042866592101514203,0.0009892886186932375,0.00011143639628247628
CE4792_m,0.0014078841512469831,1544.2595238095914,0.0017973087884495611,0.28779810141236395,0.00045694136636132934,0.007132932871270673,0.00012083212476542238
CE4794_m,0.0014078841512469831,1553.742857142923,0.00145080790667142,0.2902171375204296,0.00045664170682770664,0.007730513159617562,0.00012278011394674441
leuktrB4_m,0.001810136765888978,1534.3928571429196,0.0022358155294590477,0.2867689468220095,0.00049260334749468,0.015220242676600465,0.00015001037237652456
leuktrB4_x,0.001810136765888978,1448.0833333333717,0.0006251917563815651,0.275030423719438,0.0004868215276975893,-0.029600023720675935,0.00016557548428177104
C04853_m,0.0008045052292839903,1522.1761904762536,0.0014066752176483694,0.28450446326390477,0.0003645343082471253,0.00802429396907879,8.109537050427529e-05
CE2053_m,0.0012067578439259854,1556.5500000000623,0.0018982360195839254,0.2918182885315178,0.00043095661251690886,0.003185422278246023,0.00010786672445281442
C04853_r,0.001810136765888978,1502.3333333333753,0.00045942536336057423,0.2851898588964093,0.0004903907649874038,-0.018949911146371547,0.00016473612426681617
CE2053_r,0.0014078841512469831,1494.8833333333746,0.0003223577902265911,0.28400068544010965,0.00045087577504967363,-0.016175198655215047,0.000134692198297544
CE2053_c,0.0010056315366049878,1910.3833333331763,0.012177863296158392,0.3633706058612877,0.0004089514817446009,-0.0020228102038514816,9.468167329442036e-05
CE2054_c,0.0026146419951729684,1949.9666666664848,0.02304040814622088,0.3709340495374515,0.000545711522968322,-0.007772554246216387,0.00020123573170734957
CE2054_m,0.0026146419951729684,1584.5166666667333,0.003319911897384783,0.2960228625863301,0.0005429583553614675,0.014837442263447905,0.00019234532466359553
CE2054_r,0.0022123893805309734,1518.0000000000427,0.000634354718989539,0.28846600139243445,0.0005166416238142348,-0.025553774035590417,0.00018997957838393298
C05301_r,0.0012067578439259854,1500.233333333375,0.0004053637772620264,0.2850263700986012,0.0004347700721513853,-0.00021856848467614504,0.00012012723999361181
C04853_c,0.0012067578439259854,1919.8166666665034,0.014697109778661137,0.36529277790022774,0.00043783123580819254,-0.0017235981535579164,0.00011120891889264292
CE2056_c,0.0014078841512469831,1920.3166666665034,0.014901864010258505,0.3653196179279941,0.0004586354634232729,-0.0018802888947904554,0.00012720021870393121
CE2056_r,0.0016090104585679806,1500.8166666667084,0.0004117288888906413,0.28501003152765836,0.00047139498142451916,-0.0006658144851684041,0.00015280334562092152
CE3554_c,0.0012067578439259854,1919.8166666665034,0.014697109778661137,0.36529277790022774,0.00043783123580818956,-0.001723598153557922,0.00011120891889264292
CE3554_r,0.0014078841512469831,1500.3166666667084,0.00040966512539834967,0.2849936948297604,0.00045521311768993055,0.00020430694810397702,0.0001354705956448664
CE5138_c,0.0014078841512469831,1920.3166666665034,0.014961186569741389,0.3653196179279941,0.0004612834176961223,-0.00109783383048027,0.00012527371456757462
CE5138_r,0.0014078841512469831,1501.816666666709,0.00040739240621957894,0.2852553069420539,0.00045458614950762307,0.001366602473657591,0.00013939859706716459
CE5139_c,0.0016090104585679806,1920.8166666665031,0.01497268302990943,0.3653464619002131,0.0004708199081366604,-0.0023258180283695566,0.0001518470854063799
CE5139_r,0.0014078841512469831,1500.3166666667084,0.0004062942142778415,0.2849936948297604,0.00045293098831695084,0.003278335987437983,0.0001386114501288774
CE5140_c,0.0014078841512469831,1920.3166666665034,0.014885473426177718,0.3653196179279941,0.0004592084151231759,-0.0018446021184848813,0.0001283396963391119
CE5140_r,0.0012067578439259854,1499.8166666667084,0.000400598491378423,0.2849773600045853,0.00043216706021877876,0.0031540993989236576,0.0001214402778946079
CE5141_c,0.00040225261464199515,1757.39999999995,0.004557326389092439,0.3316877918612408,0.0002443528978874871,-0.004960051693941655,5.958058996986519e-05
CE5525_c,0.0012067578439259854,1910.4666666665098,0.013260167411521992,0.36331750091340886,0.00043069656820574217,-0.000764510515690505,0.00011615213658542373
CE2567_c,0.0020112630732099755,1923.2333333331685,0.015536173256196727,0.36566889755093035,0.0005019859736194109,-0.003727024962351918,0.00018393188050895695
15HPET_n,0.0008045052292839903,1179.723809523913,3.4861336078861054e-05,0.2286607799852833,0.0003193455737657686,-0.0013107360178803637,0.00013208160543928138
CE2567_n,0.001810136765888978,1334.6666666666997,0.00011164115213323721,0.2555772591754909,0.0004480636561026889,-0.003242619093293906,0.00023546031510335275
15HPET_r,0.0006033789219629927,1239.7166666667565,4.688483509752677e-05,0.2360425370300038,0.00027361113331407435,-0.01077829199462706,9.787545169178308e-05
CE2567_r,0.0012067578439259854,1411.5071428571807,0.0001624938719027446,0.2673693267369327,0.0003684151203010244,-0.009891557687590044,0.00017642841177707754
h2o2_r,0.0006033789219629927,1239.7166666667565,4.688483509752677e-05,0.2360425370300038,0.0002736111333140746,-0.010778291994627069,9.787545169178306e-05
CE7172_c,0.0006033789219629927,1509.9166666667131,0.0016889434278861064,0.288583202739567,0.00029359529654894015,-0.001207615656442153,8.202161158811226e-05
CE7172_n,0.0006033789219629927,1168.930952381058,2.5314989815728982e-05,0.22681447014278547,0.000265883969441192,-0.0008319601641218037,0.0001120881754276374
C06315_c,0.0008045052292839903,1775.7999999999367,0.006149757954600488,0.33524374620726854,0.0003509994055888828,-0.005807177836151474,9.567099992885402e-05
C06315_n,0.0008045052292839903,1320.500000000034,9.106025871515143e-05,0.25447845224690346,0.00032352745354142576,-0.0019549798545525103,0.0001299664008773007
C06315_r,0.00040225261464199515,1401.323809523847,0.00011625545304531356,0.26582549187339605,0.0002344029200081508,-1.890893245641576e-05,7.091856590878133e-05
CE2567_x,0.0006033789219629927,1374.6904761905114,0.00018646483815135435,0.2616979841044266,0.0002522983411238087,0.026663211115385253,0.00010933918294020936
C06315_x,0.00040225261464199515,1374.1904761905114,0.00018389830630044678,0.2616842105263158,0.0002180936353535838,0.024441276855769814,7.602990864991276e-05
C01264_c,0.0012067578439259854,1843.6166666665558,0.00894420667589035,0.3486187070537092,0.00042909219995134715,0.009161250289340613,0.00011604312789121457
C06314_c,0.00040225261464199515,1757.5666666666166,0.004565296163842066,0.3317099206084462,0.00024634399113739644,-0.005100172387339897,5.9086104879058024e-05
C06314_r,0.00040225261464199515,1401.323809523847,0.00011625545304531356,0.26582549187339605,0.0002344029200081511,-1.8908932456445535e-05,7.091856590878133e-05
C06314_x,0.00040225261464199515,1374.1904761905114,0.00018389830630044678,0.2616842105263158,0.00021809363535358389,0.024441276855769783,7.602990864991276e-05
leuktrA4_n,0.0012067578439259854,1332.4166666667,0.00010062088702475414,0.2554328281530953,0.00040383387353647534,-0.002584018091017953,0.00015775137082631887
C03820_c,0.0006033789219629927,1784.3666666665952,0.006825752051067581,0.33779468713907196,0.00031332327634295764,0.0069005207081511795,7.091930361129737e-05
cpppg1_c,0.00040225261464199515,1844.5833333332214,0.005161668699497763,0.3496729727828961,0.00021056749030192343,0.005414426797168698,7.492621135830952e-05
C05769_c,0.00040225261464199515,1844.5833333332214,0.005161668699497763,0.3496729727828961,0.00021056749030192327,0.0054144267971687025,7.492621135830952e-05
C05770_c,0.00040225261464199515,1844.5833333332214,0.005264381702998018,0.3496729727828961,0.00024262112235250635,0.004572235762637536,6.048252655975188e-05
C02469_c,0.00040225261464199515,1844.749999999888,0.005242359471562658,0.3496975664650443,0.00024140527096717788,0.00462784602684015,6.232522747029008e-05
CE5122_x,0.0022123893805309734,1472.8666666667057,0.000859027299632329,0.2798131577466374,0.0005161709033176696,-0.013265303683027972,0.00017707848485175388
CE5123_x,0.0016090104585679806,1447.450000000038,0.0004548603452471014,0.275030423719438,0.00047015975347082517,-0.009559124331885169,0.00013919878214368127
CE2416_x,0.0022123893805309734,1492.116666666706,0.0010624290716039976,0.28388717597350693,0.0005181766837809352,0.027286909208499056,0.0001781507610121527
CE2414_c,0.0012067578439259854,1890.0999999998583,0.012421043708720565,0.3583940027391336,0.0004371717489130696,-7.916729251146528e-05,0.00010517778732493028
CE5122_c,0.0012067578439259854,1890.0999999998583,0.012421043708720565,0.3583940027391336,0.00043717174891307,-7.916729251146408e-05,0.00010517778732493028
CE2414_x,0.0012067578439259854,1454.2666666667042,0.0006650394021936648,0.2771614917219466,0.0004324598075434072,-0.00038805225583694874,0.00010778404471177615
CE0932_x,0.0010056315366049878,1469.0666666667048,0.0006153267839788607,0.27971870604781995,0.0004036265515357818,0.027839556386691475,9.887452527927967e-05
CE2416_c,0.0012067578439259854,1890.0999999998583,0.012421043708720565,0.3583940027391336,0.0004371717489130683,-7.916729251146576e-05,0.00010517778732493028
CE5126_c,0.0012067578439259854,1890.0999999998583,0.012421043708720565,0.3583940027391336,0.0004371717489130684,-7.916729251146062e-05,0.00010517778732493028
CE2038_x,0.0012067578439259854,1475.1833333333716,0.0006220377143937781,0.280872217828494,0.00042938888365209724,0.009524068484276869,0.000115837413655446
CE5934_x,0.0012067578439259854,1469.400000000038,0.000618409500220351,0.27971870604781995,0.00042494377648472423,0.026290733464504595,0.00011883490638357093
C07297_x,0.0008045052292839903,1428.9166666667036,0.00043100096083516416,0.27227424566015007,0.00036176802041315397,0.0056213650276058765,8.628036391077473e-05
CE5935_x,0.0010056315366049878,1444.7666666667035,0.0004347064481490131,0.27483278978497594,0.00039404120543902113,-0.014827376423995054,0.00010463392327056783
CE5936_x,0.0010056315366049878,1447.366666666704,0.000451746059152515,0.27577791336180596,0.00039497430440077014,-0.018114633570130177,0.00010303636285979152
C07296_x,0.0006033789219629927,1251.726190476271,0.00020043245851452638,0.2390729432129634,0.00030985502717595685,-0.01380398301232318,7.412910794346852e-05
CE5938_x,0.0012067578439259854,1475.1833333333716,0.0006124872384293114,0.280872217828494,0.000422487981917442,0.008936259408618835,0.0001225308398845415
CE5940_x,0.0012067578439259854,1469.5666666667048,0.00062131472741933,0.2797344435692585,0.000427808848068672,0.024416248467539443,0.00011718500780409619
CE5939_x,0.0014078841512469831,1449.5500000000377,0.0006460537851756321,0.275992228698307,0.00045185744595876125,-0.012535675866387427,0.00012950569873255334
CE5941_x,0.0012067578439259854,1475.1833333333716,0.000615843079421554,0.280872217828494,0.0004262523875201209,0.008929525020816618,0.00011930347825498154
CE5942_x,0.0014078841512469831,1480.7833333333724,0.0008424633854774072,0.2829823562891292,0.0004483312407534634,-0.0029684461420859004,0.000132290827671982
CE4805_x,0.0006033789219629927,1452.7333333333709,0.0004173952677182709,0.279954954954955,0.0003100117700370566,-0.008003413568634826,7.203193819256964e-05
CE5943_x,0.0012067578439259854,1469.5666666667048,0.0006241510192622343,0.2797344435692585,0.0004279008622745075,0.025372298001189383,0.00011707732100980469
dopa_l,0.0006033789219629927,1365.5166666667078,0.00013557005434682674,0.25872925014310244,0.00028840233502086033,0.0012526584992084322,9.255880461438681e-05
CE5276_l,0.0006033789219629927,1365.5166666667078,0.00013557005434682674,0.25872925014310244,0.0002884023350208605,0.0012526584992084326,9.255880461438681e-05
dopa_x,0.0006033789219629927,1384.5238095238453,0.00026962201779726097,0.2630548648219671,0.0003049587097781724,0.01767493333410295,8.707860267523449e-05
CE4793_c,0.0008045052292839903,1593.4333333333516,0.0033965702683547093,0.3044889460469104,0.0003707150199362915,-0.0011674926111575345,8.02686670340656e-05
CE4793_r,0.0008045052292839903,1279.6309523810048,9.674405213427023e-05,0.2460411718131433,0.0003646245715488474,-0.00762362185409017,8.475992212698155e-05
CE5114_c,0.0008045052292839903,1847.3333333332198,0.00900383523249294,0.35001759943681804,0.0003718431118819361,0.002840958085711781,8.112829551854895e-05
CE5114_r,0.0008045052292839903,1457.6333333333712,0.0002500611565339485,0.27694535732189607,0.00036581066259234313,0.010133186317664009,8.853587618937598e-05
CE4812_c,0.0012067578439259854,1910.4666666665098,0.013281994970913955,0.36331750091340886,0.0004335929241535992,-0.0006107402641162905,0.00011313842359564187
CE4814_c,0.0016090104585679806,1883.26666666653,0.011913387670767836,0.3568250322951055,0.00048026291798335916,0.004031044263679767,0.00013798399159580056
CE4812_r,0.0012067578439259854,1494.1666666667077,0.0003606487780684088,0.2839358117754554,0.0004281706624279272,0.013516872572035269,0.0001227384895276481
CE4814_r,0.0016090104585679806,1479.7500000000393,0.0003255645149969545,0.28104685998530327,0.00047304999061346644,0.006475944148614951,0.00014799626714423884
CE2209_c,0.0008045052292839903,1847.08333333322,0.008819741608163088,0.3499683254733582,0.0003699227874433719,0.002935479220278182,8.46339961974843e-05
CE4815_c,0.0008045052292839903,1569.0000000000396,0.0031437599007377044,0.2990496812221821,0.00036648522945828576,0.000276040206301794,8.331920112256582e-05
CE4811_c,0.0016090104585679806,1883.26666666653,0.011789456900952748,0.3568250322951055,0.0004777343453859935,0.0036520631159568,0.00014109026621986955
CE4815_r,0.0008045052292839903,1265.3380952381597,8.343309406218508e-05,0.242583918813427,0.000360725830199835,-0.005555673307577142,8.710374740021325e-05
CE4811_r,0.0016090104585679806,1479.7500000000393,0.00032213033599866846,0.28104685998530327,0.00047039671529723056,0.005261627893215029,0.0001508528888623728
C04295_c,0.0008045052292839903,1847.666666666553,0.007745994220850869,0.35006688727733576,0.0003697459744582524,0.00263924982195973,8.374497773151956e-05
C04295_m,0.0008045052292839903,1522.1761904762536,0.0013996100728990938,0.28450446326390477,0.00036073296832656954,0.008561946379171298,8.355443252901198e-05
5adtststerone_m,0.0008045052292839903,1522.1761904762536,0.0013996100728990938,0.28450446326390477,0.00036073296832656965,0.008561946379171317,8.355443252901198e-05
C04295_r,0.0008045052292839903,1457.9666666667044,0.00019688784835286907,0.276991643454039,0.0003643327767180044,-0.014508428281536085,8.872458554500524e-05
CE4810_c,0.0012067578439259854,1910.6333333331763,0.013280260760537657,0.3633440514469453,0.0004335413118173265,-0.00064519309572748,0.0001134231387135175
CE4810_r,0.0012067578439259854,1494.3333333333744,0.0003606009539053546,0.2839520274129069,0.00042812728821918614,0.013406480185180729,0.00012299402496030885
lnlncacoa_r,0.0012067578439259854,1487.383333333373,0.0004713508182631818,0.2829823562891292,0.00043347883995193884,-0.004762028165662789,0.00011270676314136724
CE4821_c,0.0012067578439259854,1910.4666666665098,0.013282059812192706,0.36331750091340886,0.00043360182614462643,-0.0006098323974254906,0.00011304539557296876
CE4822_c,0.0016090104585679806,1883.26666666653,0.011915765370389946,0.3568250322951055,0.00048051083444833353,0.004077649357788436,0.0001377538978661607
CE4821_r,0.0012067578439259854,1494.1666666667077,0.00036065087941247243,0.2839358117754554,0.0004281828928302428,0.013520973417792164,0.00012264984295701873
CE4822_r,0.0016090104585679806,1479.7500000000393,0.00032562945487190004,0.28104685998530327,0.00047329168249225887,0.0065412863944638395,0.00014774996469047228
CE4813_c,0.001810136765888978,1895.266666666522,0.014187389247826766,0.3591188154568436,0.0004990808957997595,-0.0034481547534705604,0.00014395804921543646
CE4819_c,0.0016090104585679806,1883.26666666653,0.011945583959995551,0.3568250322951055,0.0004806334376410542,0.0032758909772595004,0.0001368872397680979
CE4813_r,0.001810136765888978,1489.183333333373,0.0004983946229290645,0.2830467949447797,0.0004908999067110475,-0.008005726804861262,0.000157334510377352
CE4819_r,0.0016090104585679806,1479.7500000000393,0.00032801233212691525,0.28104685998530327,0.0004735558060502296,0.005014189164658554,0.00014712772478932398
CE4817_c,0.0012067578439259854,1910.4666666665098,0.013282475983490083,0.36331750091340886,0.0004336130037184387,-0.0006827195229281178,0.00011296476972591984
CE4817_r,0.0012067578439259854,1494.1666666667077,0.000360684111820506,0.2839358117754554,0.00042821822516697573,0.013382146396900779,0.00012259096323666567
CE4816_c,0.0012067578439259854,1910.4666666665098,0.013237523075973725,0.36331750091340886,0.00042997328228479563,-0.0006350737933807598,0.00011664835982330774
CE4824_c,0.0008045052292839903,1846.749999999887,0.008767239339285055,0.34991906538109646,0.000365724283144689,0.003705694442925561,8.565829149808163e-05
CE4816_r,0.0012067578439259854,1494.1666666667077,0.0003594680542253502,0.2839358117754554,0.0004245400679343907,0.014089491223149633,0.00012650080076723468
CE4824_r,0.0008045052292839903,1457.2500000000377,0.00024206620445468437,0.27688366653672664,0.00036164839444339695,0.011958389736738611,9.18981655399822e-05
CE4820_c,0.001810136765888978,1883.7666666665298,0.012080964664263324,0.3568506423598651,0.0004958893959521402,0.004496541926316151,0.00015280140326146634
CE4820_r,0.001810136765888978,1480.2500000000393,0.00033015787091711396,0.28106274731486713,0.00048820268242626906,0.007126418472299589,0.0001637958292539968
CE4818_c,0.0012067578439259854,1910.4666666665098,0.013283766464591803,0.36331750091340886,0.00043384691076963635,-0.0005631785676179787,0.00011338191994231454
CE4818_r,0.0012067578439259854,1494.1666666667077,0.00036069765482655907,0.2839358117754554,0.000428403697459179,0.013650221108200635,0.0001230121264842461
chsterol_n,0.0008045052292839903,1105.2511904763346,1.0063899398510244e-05,0.2136932135642756,0.0003321377683266858,-0.0008094843213144168,0.00011343183214466285
CE2540_c,0.001810136765888978,1907.28333333318,0.014193523833305906,0.36194219989808546,0.0004903078085568376,-0.0010842736882525333,0.00015907478379720188
CE2540_r,0.0016090104585679806,1494.8833333333732,0.00050105096211881,0.28424422593185455,0.000467481018665636,-0.014692135454550044,0.00015391497482930208
CE2313_c,0.0016090104585679806,1915.1333333331736,0.01437567142774684,0.36408904510837725,0.0004744744404907964,-0.00437509064482353,0.00014329418261108378
CE2314_c,0.0008045052292839903,1846.9166666665535,0.008783346946886482,0.3499436936936937,0.0003675881996001798,0.0033316927577812837,8.435259620646661e-05
CE2313_r,0.0008045052292839903,1457.2500000000377,0.00024037813429569755,0.27688366653672664,0.0003580100317870468,0.011721600682692917,9.389585170787563e-05
CE2314_r,0.0008045052292839903,1457.2500000000377,0.00024037813429569755,0.27688366653672664,0.00035801003178704676,0.01172160068269292,9.389585170787563e-05
CE4826_x,0.0014078841512469831,1449.7166666667044,0.0006459209399113163,0.27600754968357943,0.0004508252894101981,-0.012392573861686884,0.00013029839564148105
CE4827_x,0.0008045052292839903,1446.866666666704,0.00044559358206755175,0.2757626178591237,0.00036310715188448404,-0.01661758572726063,8.539016876232786e-05
CE4828_x,0.0010056315366049878,1390.9404761905107,0.00038455995854153047,0.26411686586985395,0.00038902581476627114,0.008132879445277444,0.00010959356918523404
CE4825_x,0.0012067578439259854,1469.5666666667048,0.0006180869073813907,0.2797344435692585,0.00042671679089416895,0.024350220671675377,0.0001185802705673399
CE6027_c,0.0012067578439259854,1919.8166666665034,0.014694162449001808,0.36529277790022774,0.00043726452673514636,-0.0017061880711987459,0.00011154179827382045
CE5079_c,0.0012067578439259854,1919.8166666665034,0.014694162449001808,0.36529277790022774,0.00043726452673514913,-0.0017061880711987463,0.00011154179827382045
CE6027_m,0.0012067578439259854,1560.9833333333954,0.00205729577623967,0.2928840716305372,0.0004350933578717232,-0.0017420819775647554,0.00010661385477372392
CE5079_m,0.0012067578439259854,1560.9833333333954,0.00205729577623967,0.2928840716305372,0.00043509335787172423,-0.0017420819775647537,0.00010661385477372392
CE4823_x,0.0006033789219629927,1251.726190476271,0.0001972065178375715,0.2390729432129634,0.0003076008256730832,-0.013884321008657304,7.542051024764709e-05
CE4786_c,0.0010056315366049878,1659.7833333333358,0.007259375009222801,0.31377003660229713,0.00040444728588607284,-0.005503530409601889,9.320890792463189e-05
CE4823_c,0.0010056315366049878,1659.7833333333358,0.007259375009222801,0.31377003660229713,0.0004044472858860726,-0.005503530409601889,9.320890792463189e-05
CE4786_r,0.0010056315366049878,1342.8142857143068,0.00032101357244041824,0.2587965854674162,0.00039720604327260137,-0.012927473873456309,0.00010005694464135871
CE4823_r,0.0010056315366049878,1342.8142857143068,0.00032101357244041824,0.2587965854674162,0.0003972060432726018,-0.01292747387345631,0.00010005694464135871
CE4827_c,0.0008045052292839903,1846.749999999887,0.008747719544302849,0.34991906538109646,0.00036776262132914237,0.00422531826466337,8.396032174633956e-05
CE4829_c,0.0016090104585679806,1883.26666666653,0.011851690912121932,0.3568250322951055,0.0004789555139147308,0.004561164423997323,0.00013956483196117333
CE4827_r,0.0008045052292839903,1457.2500000000377,0.00024156115323302544,0.27688366653672664,0.0003636911863087773,0.011180161131002123,8.98444886802942e-05
CE4829_r,0.0016090104585679806,1479.7500000000393,0.00032394138742669344,0.28104685998530327,0.0004717280724634179,0.006307205165784825,0.00014943126748389023
CE4830_c,0.0012067578439259854,1910.4666666665098,0.013241905984389207,0.36331750091340886,0.0004310169919991157,-0.0006075280643059975,0.00011633619453577213
CE4837_c,0.0008045052292839903,1846.749999999887,0.008767301170291878,0.34991906538109646,0.0003657702304385158,0.0037084490158330384,8.560371163781049e-05
CE4830_r,0.0012067578439259854,1494.1666666667077,0.00035958773226771546,0.2839358117754554,0.00042555031988439823,0.014356483909883753,0.0001261502486251112
CE4837_r,0.0008045052292839903,1457.2500000000377,0.00024206790404584095,0.27688366653672664,0.0003616912775333696,0.01198508900541201,9.182860920503921e-05
CE4833_c,0.0016090104585679806,1883.4333333331965,0.012243150741724978,0.3568506423598651,0.0004820760026832493,0.0033905301987587266,0.0001363153048036409
CE4833_r,0.0016090104585679806,1479.916666666706,0.0003297359514237777,0.28106274731486713,0.0004742669308508736,0.004719245286423701,0.00014785453528630264
CE4831_c,0.0012067578439259854,1910.4666666665098,0.013163063824907839,0.36331750091340886,0.0004238867219499847,-0.0010939589395415365,0.0001227816383802619
CE4831_r,0.0012067578439259854,1494.1666666667077,0.0003572820557143079,0.2839358117754554,0.00041874427615502314,0.01221977712214983,0.00013282581799922916
CE4835_c,0.00040225261464199515,1757.5666666666166,0.004531736334989201,0.3317099206084462,0.00024089300643698528,-0.004836865785058858,6.082344577061805e-05
CE4835_r,0.00040225261464199515,1401.1571428571804,0.00011901782495599527,0.26581128040630847,0.00023909408160508366,0.002192224548517545,6.458577161497137e-05
CE4834_c,0.0008045052292839903,1846.749999999887,0.00877227611408314,0.34991906538109646,0.00036747311489330076,0.0037401542372858536,8.488033413624877e-05
CE4849_c,0.0016090104585679806,1911.4666666665094,0.013592557427318606,0.3633706058612877,0.00047214958791630044,-0.0002904758497778376,0.00014795649671088288
CE4834_r,0.0008045052292839903,1457.2500000000377,0.00024220326555122624,0.27688366653672664,0.000363367563698412,0.01217878548511048,9.103846247019474e-05
CE4849_r,0.0016090104585679806,1495.1666666667077,0.0003691691642892196,0.2839682449026215,0.0004656709656739292,0.01629344870686847,0.00016012575090312747
CE4832_x,0.0012067578439259854,1469.7333333333713,0.0006180412251456264,0.27975018286164405,0.00042666692245817703,0.0243420892965814,0.00011887044517188894
CE4820_x,0.0014078841512469831,1449.7166666667044,0.0006426949994814381,0.27600754968357943,0.0004488046473192866,-0.012473066261607624,0.00013266633037879353
CE4836_x,0.0006033789219629927,1251.726190476271,0.0001972065086803433,0.2390729432129634,0.00030760068921605125,-0.01388440314375928,7.542762804454154e-05
CE4838_x,0.0010056315366049878,1390.9404761905107,0.0003845593118994693,0.26411686586985395,0.00038902389880560357,0.00813205809425783,0.00010963808185381119
CE4829_x,0.0006033789219629927,1262.5500000000718,0.00021771200189352113,0.24097319827460864,0.0003114912261462842,-0.017414378351374177,7.218784906449293e-05
CE4839_c,0.0010056315366049878,1659.7833333333358,0.007259375009222801,0.31377003660229713,0.0004044472858860721,-0.005503530409601888,9.320890792463189e-05
CE4836_c,0.0010056315366049878,1659.7833333333358,0.007259375009222801,0.31377003660229713,0.0004044472858860723,-0.0055035304096018875,9.320890792463189e-05
CE4839_r,0.0010056315366049878,1342.8142857143068,0.00032101357244041824,0.2587965854674162,0.0003972060432726006,-0.01292747387345631,0.00010005694464135871
CE4836_r,0.0010056315366049878,1342.8142857143068,0.00032101357244041824,0.2587965854674162,0.00039720604327260066,-0.012927473873456307,0.00010005694464135871
CE4841_c,0.0016090104585679806,1883.4333333331965,0.012191938841657987,0.3568506423598651,0.00048226649030278624,0.003660848729539322,0.00013525096844934826
CE4841_r,0.0016090104585679806,1479.916666666706,0.0003360367889996109,0.28106274731486713,0.0004746811652565314,0.004881777349737138,0.00014621155323058037
CE4840_c,0.0012067578439259854,1910.4666666665098,0.013285337840315135,0.36331750091340886,0.00043354681373899463,-0.0006476006354556504,0.00011330579687924
CE4840_r,0.0012067578439259854,1494.1666666667077,0.0003607808313897853,0.2839358117754554,0.00042815858818099847,0.013423466545819307,0.000123050831436177
CE4842_c,0.0012067578439259854,1910.4666666665098,0.013237545323938223,0.36331750091340886,0.0004299671023777387,-0.0006436012749805301,0.00011664015471061186
CE4842_r,0.0012067578439259854,1494.1666666667077,0.0003594692326763585,0.2839358117754554,0.0004245449116716604,0.014066586721898987,0.0001265149672770509
CE4843_c,0.0008045052292839903,1846.749999999887,0.00876723965429929,0.34991906538109646,0.0003657245477422809,0.0037048416947655853,8.56560950825681e-05
CE4843_r,0.0008045052292839903,1457.2500000000377,0.00024206622111324987,0.27688366653672664,0.00036165078765592554,0.011956099286613535,9.189812587119521e-05
CE4845_c,0.0016090104585679806,1883.4333333331965,0.012168670432039607,0.3568506423598651,0.00048217518927675377,0.0026861279355566083,0.00013534549217505856
CE4845_r,0.0016090104585679806,1479.916666666706,0.000334043060589834,0.28106274731486713,0.00047416229170462143,0.005407955031696617,0.00014689668038291056
CE4844_c,0.0012067578439259854,1910.4666666665098,0.013285008882644006,0.36331750091340886,0.00043354099699057506,-0.000746067327908995,0.00011331760979373231
CE4844_r,0.0012067578439259854,1494.1666666667077,0.0003607525301013923,0.2839358117754554,0.00042809789447634147,0.013476621230017265,0.00012313236530344383
CE4846_c,0.0012067578439259854,1910.4666666665098,0.013237540659217699,0.36331750091340886,0.00042996628611501286,-0.0006535474055313718,0.00011664175391726822
CE4846_r,0.0012067578439259854,1494.1666666667077,0.0003594688336952544,0.2839358117754554,0.0004245348349606775,0.014071955881918983,0.0001265251742991686
CE4847_c,0.0008045052292839903,1846.749999999887,0.008767239588446161,0.34991906538109646,0.0003657243821145642,0.0037038470817104987,8.565643601424651e-05
CE4847_r,0.0008045052292839903,1457.2500000000377,0.00024206621543972174,0.27688366653672664,0.0003616489217156787,0.011956636202615533,9.190004318297935e-05
CE4852_c,0.0012067578439259854,1910.4666666665098,0.013282020676320543,0.36331750091340886,0.0004335938570285039,-0.0006065429775172479,0.00011308696247460903
CE4854_c,0.0016090104585679806,1883.26666666653,0.011913450217756218,0.3568250322951055,0.0004802757604975182,0.0040346638274139455,0.00013794153390638442
CE4852_r,0.0012067578439259854,1494.1666666667077,0.0003606494913301353,0.2839358117754554,0.0004281699533565123,0.013532125679015216,0.0001226909036673816
CE4854_r,0.0016090104585679806,1479.7500000000393,0.00032556623430218546,0.28104685998530327,0.00047306410580494687,0.006505403011081149,0.00014794422276329433
CE4850_c,0.0016090104585679806,1883.26666666653,0.011913388019015123,0.3568250322951055,0.00048026336016490775,0.0040313988519202195,0.0001379780595012183
CE4850_r,0.0016090104585679806,1479.7500000000393,0.0003255645245822303,0.28104685998530327,0.0004730510151385591,0.0064770968595675455,0.00014799117556655897
CE4848_c,0.0012067578439259854,1910.4666666665098,0.013282019804118618,0.36331750091340886,0.00043359364675776477,-0.0006068397934712252,0.00011308866956520337
CE4848_r,0.0012067578439259854,1494.1666666667077,0.0003606494675586966,0.2839358117754554,0.00042816984365553915,0.013529552392513978,0.0001226924056618147
CE4853_c,0.0012067578439259854,1910.4666666665098,0.013241905984389207,0.36331750091340886,0.0004310169919991141,-0.0006075280643060004,0.00011633619453577213
CE4855_c,0.0008045052292839903,1846.749999999887,0.008767301170291878,0.34991906538109646,0.0003657702304385153,0.003708449015833037,8.560371163781049e-05
CE4853_r,0.0012067578439259854,1494.1666666667077,0.00035958773226771546,0.2839358117754554,0.0004255503198843969,0.01435648390988375,0.0001261502486251112
