,harmonic_centrality,eigenvector_centrality,degree_centrality,betweenness_centrality,closeness_centrality,load_centrality,information_centrality,second_order_centrality,current_flow_closeness_centrality,current_flow_betweenness_centrality,approximate_current_flow_betweenness_centrality,communicability_betweenness_centrality
AACOAT,0.004266241374103759,0.0018650783258684289,0.0079820719594862,0.0019422846070671173,0.0010443897693891528,0.0010670051189070804,-0.004017742988250414,0.0013743889613007142,-0.004017742988250414,0.01367994740657836,-1.266941247728179,0.006970301358329689
AACTOOR,0.0032686820096609168,0.0010827138132699645,-0.0002363061331127331,-0.0022475456909379155,0.0023960088746998475,-0.0020554818430212015,0.008052759253940023,0.0005725773953866107,0.008052759253940023,0.0013366791682829255,-0.21838794980719708,0.004096868354933447
AACTtm,0.0012598920847879654,-6.131935239131431e-07,-0.0013681319573330395,-0.0015091529297340642,9.52159226344235e-05,-0.0016458387961447943,-0.00234858697825678,0.0013488956633013307,-0.00234858697825678,-0.0003854429839553805,-1.3811984854685664,0.0005277345860303204
AASAD3m,0.0016418629445479496,-0.024208247171571353,-0.0013681319573330395,-0.0014178624889520652,0.00040116260807841324,-0.0014742268314695659,-0.00013893682391932565,0.004139112288051459,-0.00013893682391932565,-0.0007649940270711033,-0.9113055785751476,0.03071474036313203
AATAi,0.0017032961697001805,6.0017393125344505e-05,-0.0013681319573330395,-0.0013795376113519406,0.00044107998173369676,-0.0013520433610709481,-0.0002535822223289191,0.0013444673499343304,-0.0002535822223289191,-0.0012357456302403197,-0.5976051813335949,0.0008614481418758851
ABTArm,0.001577944010239344,-0.0006680060200791753,-0.0013681319573330395,-0.0013366481846468126,0.000358301959511027,-0.0013569381266179152,0.0004938486180819222,0.001347213457434525,0.0004938486180819222,-0.001443290888391678,-1.0388793802463276,0.0007993566924493231
ABUTt2r,0.004404484801623873,0.020632601037652208,0.010541020920038504,-0.0020757815302495696,0.0011309981477514973,-0.0020003302873895005,-0.003618872827423932,0.0050911043473280465,-0.003618872827423932,-0.006351759521970317,-0.47630975537730214,0.0423985232715416
ACACT10m,0.0012224186136363206,-0.0004522375454789247,-0.0013681319573330395,-0.001979665683959993,7.809405156429853e-05,-0.002237541396660292,-0.00020752301271816055,0.0013392930736893544,-0.00020752301271816055,-0.0006551866966304063,-0.6773448207082973,0.0005280603705781222
ACACT1r,0.00153695365199426,9.043036676354646e-08,-0.0013681319573330395,0.0010071691833562753,0.00031503837794281725,0.0006782670123623674,-0.004630167994227869,0.0013461881422787809,-0.004630167994227869,0.006767565300211033,-0.3403481668637005,0.0018483342249213989
ACACT1rm,0.0011700257907911863,-0.0003667613224972343,-0.0013681319573330395,-0.0015448090611396776,2.743027260340912e-05,-0.0016977771421827746,-0.00021559727934297626,0.001348135421046584,-0.00021559727934297626,-0.0005359053938133768,-1.082331219624273,0.0005087687616780738
ACACt2,0.004404484801623873,0.02072517248753115,0.010541020920038504,-0.00239878402959786,0.0011309981477514973,-0.0023076219655927834,-0.004336028709177366,0.005090279986335387,-0.004336028709177366,-0.007416423619406887,-0.14241698224344754,0.04239450125053116
ACACt2m,0.0034852929131978937,0.04604344372941691,0.011910451531536258,-0.005371102894729961,0.0012995615090510716,-0.00431549589482144,0.000264346728407106,0.003738479355503963,0.000264346728407106,-0.009795022980047075,-1.256716638507086,0.14454238045646273
