,betweenness_centrality,closeness_centrality,eigenvector_centrality,global_reaching_centrality,harmonic_centrality,information_centrality,load_centrality,pagerank
CYTK10,0.0004672478446117772,-8.302095922870764e-06,0.0006129850168386991,-0.00014197478508593718,-0.00017773163085029736,-6.0139630977712114e-06,0.0005234581146348626,0.00024787407982241184
CYTK10n,0.0003921753646376602,-4.0343758509519676e-05,0.0004539371029744545,-0.00014197478508593718,-0.00023239342202181738,1.2641927819118001e-05,0.00039130235026122985,0.00021761514160015372
CYTK11,0.00047217456944029305,-8.181217825696789e-06,0.000613085563425783,-0.00014197478508593718,-0.00017751294523492557,-6.020517309306214e-06,0.0005292614538945252,0.00026751960117980215
CYTK11n,0.0003921738797691316,-4.0343758509519676e-05,0.00045359188779205465,-0.00014197478508593718,-0.00023239342202181738,1.264181812066069e-05,0.0003913026367787,0.00021761514160015372
CYTK12,0.0004777548344477188,-8.362476330747819e-06,0.0006135162245599745,-0.00014197478508593718,-0.00017784117583859364,-6.010581329468351e-06,0.0005326856250185139,0.00024020148970695286
CYTK12n,0.00039464357925208886,-4.052039617797547e-05,0.0003405145458613492,-0.00014197478508593718,-0.00023277024972877153,1.2821064264064878e-05,0.00039133369208147866,0.0002156314692532951
CYTK13,0.0004702657053978769,-8.144923867674437e-06,0.0006132011924356247,-0.00014197478508593718,-0.00017747654994196255,-6.021205915775948e-06,0.0005299762202764915,0.00026398778476007466
CYTK13n,0.00039188268215619294,-4.021655046887121e-05,0.0005410172909803356,-0.00014197478508593718,-0.00023207939634174217,1.2457969014262444e-05,0.0003916395034066325,0.00022047560792785677
CYTK14,0.0004951959018483397,-7.963242342156164e-06,0.0006119850636176864,-0.00014197478508593718,-0.00017724397300897103,-6.027202444017616e-06,0.0005005875832654477,0.00027994741661281804
CYTK14n,0.0003992757146509935,-4.0233154688773685e-05,0.00046272657224276695,-0.00014197478508593718,-0.00023226621407298616,1.261699435299469e-05,0.0003932878367367439,0.0001940662959399722
CYTK1m,0.0003692173066868336,-5.2185502782827026e-05,0.0010968279894191073,-0.00014197478508593718,-0.00023039797107668618,-4.815633130452764e-06,0.00017853516570494126,0.000198356743260796
CYTK1n,0.000992195069688137,-2.4073010614047074e-05,0.0008239996785788005,-0.00014197478508593718,-0.00020787128859042572,1.1386626493323759e-05,0.0005148868977071256,0.00021618654325072483
CYTK2,0.0005720750072467131,-6.077339018380547e-06,0.0005941263452901254,-0.00014197478508593718,-0.00017510347521699091,-6.0725908738567665e-06,0.0007231812287373887,0.00023474451725651738
CYTK2n,0.000992195069688137,-2.4073010614047074e-05,0.0008239996785788005,-0.00014197478508593718,-0.00020787128859042572,1.1386626493323759e-05,0.0005148868977071256,0.00021618654325072483
CYTK3,0.00047652070758700345,-8.398685832208252e-06,0.0006128260001816596,-0.00014197478508593718,-0.00017786310104259652,-6.010343315489235e-06,0.000504938733366631,0.0002571286084862335
CYTK3n,0.0004141851836170477,-3.9978164540710405e-05,0.0006305839930458318,-0.00014197478508593718,-0.00023183511934418572,1.2783191756179138e-05,0.00040110773225858585,0.0001904550334208491
CYTK4,0.00047821949708715155,-8.181217825696789e-06,0.0006129407072895327,-0.00014197478508593718,-0.00017754207221848734,-6.018993807602164e-06,0.0005111358264238941,0.00028465296135222275
CYTK4n,0.0003930726793805355,-4.07076321291128e-05,0.0005263614086892843,-0.00014197478508593718,-0.0002330428502767568,1.2789244280599012e-05,0.00039062488432863897,0.000190999958319309
CYTK5,0.00048100267401221503,-8.398685832208252e-06,0.0006135460904401702,-0.00014197478508593718,-0.0001779069676728708,-6.008674412224074e-06,0.0005082365267887114,0.000220236172043158
CYTK5n,0.0003930774405346749,-4.07076321291128e-05,0.0005266206814097885,-0.00014197478508593718,-0.0002330428502767568,1.2789356156715144e-05,0.0003906240457689209,0.000190999958319309
CYTK6,0.0004684101116964646,-8.627686799918148e-06,0.000613381279294038,-0.00014197478508593718,-0.00017825133966637962,-5.999128956608997e-06,0.00044632221380707147,0.00019239809407401663
CYTK6n,0.0004150433784370348,-3.998371673788599e-05,0.0006263742911084813,-0.00014197478508593718,-0.00023189101523285233,1.2953115975398292e-05,0.00040129238430960576,0.0001874132354244858
CYTK7,0.0005011094946360874,-8.181217825696789e-06,0.0006118700806409808,-0.00014197478508593718,-0.00017756392372990604,-6.018710536704579e-06,0.0004851388102717628,0.00025242297002998443
CYTK7n,0.00039930159529288277,-4.0233154688773685e-05,0.00046303637249730134,-0.00014197478508593718,-0.00023226621407298616,1.2617104863835746e-05,0.0003932947570631612,0.0001940662959399722
CYTK8,0.00046390764133869195,-8.265848921425989e-06,0.0006131038859587267,-0.00014197478508593718,-0.00017769514583761833,-6.0146687761696865e-06,0.0005230461055111839,0.00024356471579874576
CYTK8n,0.00039188401833608916,-4.021655046887121e-05,0.0005412996172071118,-0.00014197478508593718,-0.00023207939634174217,1.2458076518085188e-05,0.00039163952305912357,0.00022047560792785677
CYTK9,0.0004781210258960109,-8.326252773319394e-06,0.000613577885007017,-0.00014197478508593718,-0.00017777543264725076,-6.012581325543213e-06,0.0005269426286590048,0.0002492816379555292
CYTK9n,0.00039457366485368876,-4.051488235814315e-05,0.00035061774077948377,-0.00014197478508593718,-0.0002327139292199576,1.2654370612701438e-05,0.0003913499600054196,0.00021867262453523112
D_3AIBt,0.0001949983163371389,-6.40406580633292e-05,0.00019895163368478165,-0.00014197478508593718,-0.000274061265905482,0.00014927803614190192,0.0001949983163371389,0.00022750835758187786
D3AIBTm,0.00041505948869626874,4.218508616647361e-06,0.001182225687333,-0.00014197478508593718,-0.00017753671421675508,3.170957289567507e-05,0.0003972402272350125,0.00012716013337426302
DADA,-0.0003260102968223256,-9.664503944348764e-05,-0.00011454533972757406,-0.00014197478508593718,-0.00033513247787379395,-9.248770511335374e-06,-0.00031226149398922803,0.0002775934482153316
DADAe,0.000429453588523221,-4.7498567580425034e-05,0.0007560714753492058,-0.00014197478508593718,-0.00023529746670200802,-1.1142425030157815e-06,0.00033029658226696966,0.00031470607543024624
DADNK,0.000499201529454394,-6.213306746174918e-06,0.0005946125583521932,-0.00014197478508593718,-0.000175351775482664,-6.065349617751562e-06,0.0004335422837772444,0.0002177490373398548
DADNt4,0.0002889096086658035,-5.815268745892939e-05,0.00042848510536064717,-0.00014197478508593718,-0.0002606338151536661,8.881045936248225e-05,9.856219244048417e-05,0.00010969733229399648
DAG_HSter,-7.02231804588251e-06,-6.046247986403817e-05,0.00039186311135654486,-0.00014197478508593718,-0.0002662241045529194,3.569850780030154e-05,1.2324268657072464e-05,0.0001490133480439915
DAGK_hs,0.0007821938660545976,-5.9535619246628435e-06,0.0005947671348774359,-0.00014197478508593718,-0.000175107017412418,-6.069498775195341e-06,0.0006350613377645183,0.0002520764316046278
DAGKn_hs,0.000909567874400627,-2.3958180042199475e-05,0.0008215895631520853,-0.00014197478508593718,-0.00020764689694742082,1.1165583088212436e-05,0.0004952209831605151,0.0002291878481597547
DAGt,-6.0175561884577405e-05,-5.8644170271923246e-05,0.0003993074894716624,-0.00014197478508593718,-0.00026341773742069255,4.928464376236387e-05,8.616290907643184e-05,0.00012043117215703917
DALAOXx,0.0009183760685644446,-5.8611944391201984e-05,0.00011125530292852466,-0.00014197478508593718,-0.00025469062488070205,-9.424582011979549e-07,0.0002308696344683663,0.00023988319151877695
DALAt2r,0.0003030506266993609,-5.990712079467304e-06,0.0006151035153340794,-0.00014197478508593718,-0.00017589694820032296,-6.037021815553827e-06,0.00032525772560764056,0.0002922852018213349
DALAt2rL,0.00042541466836123847,-5.965946932193777e-06,0.0006149565957164361,-0.00014197478508593718,-0.00017542569190052314,-6.053750472449441e-06,0.0004219874312090468,0.0002684557127969445
DALAxt,0.0004374240716550081,3.834123331976522e-06,0.0008951813865057407,-0.00014197478508593718,-0.0001799875117285598,8.777142119690476e-05,0.00039667077399129413,8.771071057996595e-05
DARGOp,0.002526993537670044,-6.85847310293295e-05,-0.0005437035354101834,-0.00014197478508593718,-0.0002741004419557337,-8.132333158810593e-07,0.00040692784291260757,0.00018972691019231015
DASCBH,-0.0009638697890904997,-9.675889363371219e-05,-0.0001135622211483592,-0.00014197478508593718,-0.0003357173717283326,-9.294113063290961e-06,-0.0010151270130261403,0.00023698734865485504
DASCBR,0.0005660324611534101,-8.50723008486146e-06,0.0006083356106833128,-0.00014197478508593718,-0.00017790331129389792,-6.0108744632751245e-06,0.0005577487985355165,0.0002005935710010276
DASPO1p,0.001097932670684921,-6.855149199533514e-05,-0.0005384585188575504,-0.00014197478508593718,-0.0002739356310015759,-8.588015227431592e-07,0.0001432780045951932,0.00023361173363686135
DATPtn,0.0002913737341792118,-6.0021935888651204e-05,0.0008318773129884356,-0.00014197478508593718,-0.00026477784516285664,3.079992120491994e-05,0.000217090354502792,0.00012850355523583818
DCIm,0.00039002299261308777,-3.330652112246116e-05,0.001508979682287856,-0.00014197478508593718,-0.0002195961652399124,0.0001149125377208422,0.00039002299261308777,7.085472036096433e-05
DCK1m,0.0003692173066868336,-5.2185502782827026e-05,0.0010968279894191073,-0.00014197478508593718,-0.00023039797107668618,-4.815632950900109e-06,0.00017853516570494126,0.000198356743260796
DCK1n,0.000992195069688137,-2.4073010614047074e-05,0.0008239996785788005,-0.00014197478508593718,-0.00020787128859042572,1.1386626493323759e-05,0.0005148868977071256,0.00021618654325072483
DCK2n,0.00039955852337797204,-4.0238688636660956e-05,0.0004560404351390065,-0.00014197478508593718,-0.00023232231805567124,1.278300543565294e-05,0.0003933162599735704,0.0001910250761939754
DCMPDA,-0.0004643662048139293,-9.666515053197424e-05,-0.00011453491210796195,-0.00014197478508593718,-0.0003351973654171084,-9.251850932558115e-06,-0.0004240515583251006,0.00026648279597177543
DCSPTN1COAtx,0.00039928365657209124,-5.4508001555445314e-05,0.000602511630424541,-0.00014197478508593718,-0.00025344083278973595,7.408147485943988e-05,0.0003900986453521023,6.799275449223194e-05
DCSPTN1CPT1,0.00019198056333357783,-4.079833315121949e-05,0.0007572368719627775,-0.00014197478508593718,-0.00022375112474821144,-3.035751682016094e-06,0.00021130027557740891,0.00023644121419579548
DCSPTN1CPT2,0.00040997876146681123,-1.5970576297955054e-05,0.0014656547049779881,-0.00014197478508593718,-0.00019006891809096975,-1.855322634577127e-06,0.00039402584643170294,0.00021181050785456615
DCSPTN1CRNt,0.00039002299261308777,-2.6639466633938507e-05,0.0011249886063737736,-0.00014197478508593718,-0.0002138188053535117,0.00014475916161813655,0.00039002299261340804,6.609180072100316e-05
DCSPTN1t,0.0001949983163371389,-9.181329240703006e-07,0.0009131296344108196,-0.00014197478508593718,-0.00018531065133232878,0.00016628001202460195,0.0001949983163371389,0.00019505721771343354
DCT,0.001979617836967446,-6.25376780051642e-05,0.00028122561432157627,-0.00014197478508593718,-0.0002707388332044155,9.406453645690586e-05,0.0004141238032682469,0.00011057956696366139
DCTPtn,0.0003012197113019514,-6.045620662734428e-05,0.0006824405420878289,-0.00014197478508593718,-0.0002661700758244853,4.728700319419169e-05,0.00028432250644849815,0.0001230031688993607
DCYTD,-0.000232595738133137,-9.663162748079106e-05,-0.00011448581043575107,-0.00014197478508593718,-0.0003350546459748321,-9.242728223678911e-06,-0.0002398097033457425,0.0002962675896115005
DCYTDn,-0.0004063935844645218,-7.331351182626549e-05,-0.0007550854414664623,-0.00014197478508593718,-0.00029019894712826875,9.547740578422809e-06,-1.0192872174868192e-05,0.00026264550069104347
DCYTt,0.0005727680780192987,-6.019849924581796e-05,0.00025280756497682153,-0.00014197478508593718,-0.00026426535522314047,0.00010838541152802989,0.00012079822013701312,0.0001306221011437337
DDPGAm,0.00039010856544152044,2.572501932238841e-06,0.0011398762356742858,-0.00014197478508593718,-0.00017934870102729,4.253687049794731e-05,0.00039002299261340804,0.00011777748761626286
DEBRISOQUINEt,0.0001949983163371389,-6.36053252273947e-05,0.00018273309879024598,-0.00014197478508593718,-0.00027326875122217004,0.00016586475315409863,0.0001949983163371389,0.0001950469351228042
DECDPtm,0.00039002299261276755,5.904099797339385e-07,0.0009600134769779426,-0.00014197478508593718,-0.00018245267982081113,0.00014466514195465537,0.00039002299261308777,6.545733922375416e-05
DEDOLP1_L,-0.0012631471105505512,-9.648385410809628e-05,-0.00011063457812921702,-0.00014197478508593718,-0.0003342783107249909,-9.182964706612284e-06,-0.0014434547555273092,0.00023942446746124386
DEDOLP1_U,-0.0012631471105505512,-9.648385410809628e-05,-0.00011063457812921702,-0.00014197478508593718,-0.0003342783107249909,-9.182964884723933e-06,-0.0014434547555273092,0.00023942446746124386
DEDOLP2_L,-0.0012523228144474294,-0.00010637251899227624,-0.0010624432544088574,-0.00014197478508593718,-0.000379410308011671,-1.557515251199849e-05,-0.0007498283903594899,0.00016743335220354585
DEDOLP2_U,-0.0012523228144474294,-0.00010637251899227624,-0.0010624432544088574,-0.00014197478508593718,-0.000379410308011671,-1.557515215497275e-05,-0.0007498283903594899,0.00016743335220354585
DEDOLR_L,0.0005851975064316382,-8.772029614240773e-06,0.0006153083379926432,-0.00014197478508593718,-0.00017833947818512048,-5.997714982937605e-06,0.0004117458625175593,0.00017895376966151674
DEDOLR_U,0.0005851975064316382,-8.772029614240773e-06,0.0006153083379926432,-0.00014197478508593718,-0.00017833947818512048,-5.997714982937605e-06,0.0004117458625175593,0.00017895376966151674
DESAT16_2,0.0001744523869756821,-9.58065227302783e-05,-0.00013069682688807307,-0.00014197478508593718,-0.0003320407786668857,-9.068130092700035e-06,0.00010141901029373089,0.0002968640141152882
DESAT18_10,0.000762168510098462,-9.588829386486248e-05,-0.00013078293034649239,-0.00014197478508593718,-0.00033239778982928613,-9.090515616694702e-06,0.0006993092324096879,0.00026039644574314783
DESAT18_3,0.00044456251279036585,-9.584742515710415e-05,-0.00013069229570412575,-0.00014197478508593718,-0.00033216819458308904,-9.073797879092651e-06,0.0004235308225486382,0.00029258547029825736
DESAT18_4,0.00045418140075988676,-9.586786372330402e-05,-0.00013080403686905752,-0.00014197478508593718,-0.00033228295254584026,-9.082114401748185e-06,0.00041993883791235725,0.00027638752471782877
DESAT18_5,0.0005924725230606225,-9.587467470645467e-05,-0.0001308125060624213,-0.00014197478508593718,-0.00033232122282262077,-9.084993200884691e-06,0.0005702183107081663,0.00027540400398625136
DESAT18_6,0.00038009244044414085,-9.586786372330402e-05,-0.0001308783837138029,-0.00014197478508593718,-0.0003322574439244069,-9.079294163384336e-06,0.0003538773719556545,0.0002796050163961102
DESAT18_7,0.00038787622694538533,-9.588829386486248e-05,-0.00013099016092695895,-0.00014197478508593718,-0.00033237226357410557,-9.087639901505298e-06,0.00035060941319117457,0.0002634068926856815
DESAT18_8,0.0004997308477302559,-9.589510204092053e-05,-0.0001309986324468336,-0.00014197478508593718,-0.0003324105544273569,-9.09052999296258e-06,0.0004666385397810108,0.0002624233611386189
DESAT18_9,0.00040540411996709555,-9.582016062132341e-05,-0.0001304607403192341,-0.00014197478508593718,-0.0003321427035772952,-9.076225581027329e-06,0.0003580218208049582,0.00028246839582461264
DESAT20_1,0.0004786336956370707,-9.586786372330402e-05,-0.000130676738998565,-0.00014197478508593718,-0.00033228295254584026,-9.082097967906594e-06,0.0004440052611120925,0.0002846562888574614
DESAT20_2,0.0005637553522559054,-9.586105180424227e-05,-0.00013055359436259858,-0.00014197478508593718,-0.00033230208658251186,-9.084932780676924e-06,0.0005204242813540299,0.00027683135017246834
DESAT22_1p,0.0010939770566030427,-5.6703162726664984e-05,0.0005048114159508892,-0.00014197478508593718,-0.00024793260658217676,-2.744609413859754e-06,0.00024698587573547336,0.0002775753372226684
DESAT22_2p,0.001004376588137309,-5.7690327143791737e-05,0.0005759990656944654,-0.00014197478508593718,-0.0002497092244901592,-2.72961635327129e-06,0.00013246897524696327,0.00029012361972309645
DESAT24_1,0.0002688426726736289,-9.584742515710415e-05,-0.00013042235201338157,-0.00014197478508593718,-0.0003322574439244069,-9.082721261724486e-06,0.000249562395124508,0.00031880970439633513
DGAT,0.0004082793237972748,-4.792710551259387e-05,0.0007415769548625738,-0.00014197478508593718,-0.00023443208385846276,-2.6741537491332133e-06,0.00039517968422525274,0.00020387690162868032
DGCHOLte,0.00044613447801340495,-5.786652198794265e-05,0.0005245732437565799,-0.00014197478508593718,-0.00026045187839572446,0.00010009951026755773,0.000390451218472677,0.0001327912262733029
