X1,index,fluxes,reduced_costs,Reaction,Node
0.7840123008133343,DHDPBMTm,0,0,3dpdhb[mA] + amet[mA] --> 3dpdhb_me[mA] + ahcys[mA] + h[mA],Astrocyte
0.7846159850133305,DHFtm,0,0,dhf[cA] <=> dhf[mA],Astrocyte
0.7852171382136034,DMGDHm,0,0,dmgly[mA] + fad[mA] + h2o[mA] --> fadh2[mA] + fald[mA] + sarcs[mA],Astrocyte
0.7858157815477222,DMGtm,0,0,dmgly[cA] <=> dmgly[mA],Astrocyte
0.7864119358856716,DPGM,0,0,13dpg[cA] <=> 23dpg[cA] + h[cA],Astrocyte
0.7870056218382153,DPGase,0,0.10020569079313957,23dpg[cA] + h2o[cA] --> 3pg[cA] + pi[cA],Astrocyte
0.7875968597611729,DPHMBDCm,0,0,3dpdhb_me[mA] + h[mA] --> 2dp6mep[mA] + co2[mA],Astrocyte
0.7881856697596051,DURIK1m,0,0.11880954535687711,atp[mA] + duri[mA] --> adp[mA] + dump[mA] + h[mA],Astrocyte
0.7887720716919175,DURIt,0,0,duri[e] <=> duri[cA],Astrocyte
0.7893560851738778,DUTPDPm,0,0,dutp[mA] + h2o[mA] --> dump[mA] + h[mA] + ppi[mA],Astrocyte
0.7899377295825516,ECOAH12m,0,0,2mp2coa[mA] + h2o[mA] <=> 3hibutcoa[mA],Astrocyte
0.7905170240601616,ECOAH1m,0,0,3hbcoa[mA] <=> b2coa[mA] + h2o[mA],Astrocyte
0.7910939875178657,ECOAH9m,3.3793767607868756e-31,0,2mb2coa[mA] + h2o[mA] <=> 3hmbcoa[mA],Astrocyte
0.7916686386394616,EHGLAT2m,0,2.994740573773621e-16,e4hglu[mA] + oaa[mA] --> 4h2oglt[mA] + asp-L[mA],Astrocyte
0.7922409958850157,EHGLATm,0,0,akg[mA] + e4hglu[mA] --> 4h2oglt[mA] + glu-L[mA],Astrocyte
0.7928110774944225,ENO,0.38706667018324936,0,2pg[cA] <=> h2o[cA] + pep[cA],Astrocyte
0.793378901490891,ETF,0,0.17608533445813068,etfox[mA] + fadh2[mA] --> etfrd[mA] + fad[mA],Astrocyte
0.7939444856843625,ETFQO,0,0,etfrd[mA] + q10[mA] --> etfox[mA] + q10h2[mA],Astrocyte
0.7945078476748642,ETOHMO,0,0.43320191843057876,etoh[cA] + h[cA] + nadph[cA] + o2[cA] --> acald[cA] + 2.0 h2o[cA] + nadp[cA],Astrocyte
0.7950690048557927,ETOHt,0,0,etoh[e] <=> etoh[cA],Astrocyte
0.7956279744171375,FALDtm,0,0,fald[mA] <=> fald[cA],Astrocyte
0.7961847733486395,FBA,0.2794452130844301,0,fdp[cA] <=> dhap[cA] + g3p[cA],Astrocyte
0.7967394184428894,FCLTm,0,6.550995005129796e-17,fe2[mA] + ppp9[mA] --> 2.0 h[mA] + pheme[mA],Astrocyte
0.797291926298366,FE2t,0,0,fe2[e] --> fe2[cA],Astrocyte
0.7978423133224168,FE2tm,0,0,fe2[cA] + h[cA] --> fe2[mA] + h[mA],Astrocyte
0.7983905957341807,FORt2m,4.280444977675576e-16,0,for[mA] <=> for[cA],Astrocyte
0.7989367895674555,FPGS2m,0,2.994740573773621e-16,5thf[mA] + atp[mA] + glu-L[mA] --> 6thf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
0.7994809106735118,FPGS3m,0,2.994740573773621e-16,6thf[mA] + atp[mA] + glu-L[mA] --> 7thf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
0.8000229747238522,FPGS4m,0,1.1978962295094483e-15,4.0 atp[mA] + dhf[mA] + 4.0 glu-L[mA] --> 5dhf[mA] + 4.0 adp[mA] + 4.0 h[mA] + 4.0 pi[mA],Astrocyte
0.8005629972129195,FPGS5m,0,0,5dhf[mA] + atp[mA] + glu-L[mA] --> 6dhf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
0.801100993460754,FPGS6m,0,0,6dhf[mA] + atp[mA] + glu-L[mA] --> 7dhf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
0.801636978615601,FPGS7m,0,5.989481147547242e-16,10fthf[mA] + 4.0 atp[mA] + 4.0 glu-L[mA] --> 10fthf5glu[mA] + 4.0 adp[mA] + 4.0 h[mA] + 4.0 pi[mA],Astrocyte
0.80217096765647,FPGS8m,0,0,10fthf5glu[mA] + atp[mA] + glu-L[mA] --> 10fthf6glu[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
0.8027029753956452,FPGS9m,0,2.994740573773621e-16,10fthf6glu[mA] + atp[mA] + glu-L[mA] --> 10fthf7glu[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
0.8032330164811524,FPGSm,0,5.989481147547242e-16,4.0 atp[mA] + 4.0 glu-L[mA] + thf[mA] --> 5thf[mA] + 4.0 adp[mA] + 4.0 h[mA] + 4.0 pi[mA],Astrocyte
0.8037611053991768,FTHFLm,4.280444977675576e-16,1.123027715165108e-16,atp[mA] + for[mA] + thf[mA] <=> 10fthf[mA] + adp[mA] + pi[mA],Astrocyte
0.8042872564764397,FUMSO3tm,0,0,fum[cA] + so3[mA] <=> fum[mA] + so3[cA],Astrocyte
0.8048114838825301,FUMSO4tm,0,0,fum[cA] + so4[mA] <=> fum[mA] + so4[cA],Astrocyte
0.8053338016321935,FUMTSULtm,0,0,fum[cA] + tsul[mA] <=> fum[mA] + tsul[cA],Astrocyte
0.8058542235875804,FUMm,3.3793767607868756e-31,0,fum[mA] + h2o[mA] <=> mal-L[mA],Astrocyte
0.8063727634604534,FUMtm,0,0,fum[cA] + pi[mA] <=> fum[mA] + pi[cA],Astrocyte
0.8068894348143547,G3PD2m,0,0,fad[mA] + glyc3p[cA] --> dhap[cA] + fadh2[mA],Astrocyte
0.8074042510667344,G5SDym,0,3.593688688528346e-15,glu5p[mA] + h[mA] + nadph[mA] --> glu5sa[mA] + nadp[mA] + pi[mA],Astrocyte
0.807917225491042,G6PDH2r,0,0,g6p[cA] + nadp[cA] <=> 6pgl[cA] + h[cA] + nadph[cA],Astrocyte
0.8084283712187779,GAPD,0.3870666701832487,0,g3p[cA] + nad[cA] + pi[cA] <=> 13dpg[cA] + h[cA] + nadh[cA],Astrocyte
0.8089377012415115,GCALDDm,0,1.4973702868868104e-16,gcald[mA] + h2o[mA] + nad[mA] --> glyclt[mA] + 2.0 h[mA] + nadh[mA],Astrocyte
0.8094452284128625,GCC2am,0,0,gly[mA] + h[mA] + lpam[mA] <=> alpam[mA] + co2[mA],Astrocyte
0.8099509654504458,GCC2bim,0,0.09425691505852211,alpam[mA] + thf[mA] --> dhlam[mA] + mlthf[mA] + nh4[mA],Astrocyte
0.8104549249377841,GCC2cm,0,0,dhlam[mA] + nad[mA] <=> h[mA] + lpam[mA] + nadh[mA],Astrocyte
0.8109571193261876,GCCam,0,0,gly[mA] + h[mA] + lpro[mA] <=> alpro[mA] + co2[mA],Astrocyte
0.8114575609365972,GCCbim,0,0.09425691505852211,alpro[mA] + thf[mA] --> dhlpro[mA] + mlthf[mA] + nh4[mA],Astrocyte
0.8119562619613998,GCCcm,0,0,dhlpro[mA] + nad[mA] <=> h[mA] + lpro[mA] + nadh[mA],Astrocyte
0.8124532344662106,GHMT2rm,4.993852473954838e-15,7.486851434434052e-17,ser-L[mA] + thf[mA] <=> gly[mA] + h2o[mA] + mlthf[mA],Astrocyte
0.8129484903916236,GHMT3m,0,0,3htmelys[mA] + h[mA] --> 4tmeabut[mA] + gly[mA],Astrocyte
0.8134420415549332,GLACOm,0,0,glac[mA] + 2.0 h2o[mA] + nad[mA] --> glcr[mA] + 3.0 h[mA] + nadh[mA],Astrocyte
0.8139338996518264,GLCt1r,0.2794452130844301,0.7076904702096753,glc-D[e] --> glc-D[cA],Astrocyte
0.814424076258045,GLCt2r,0,0.7076904702096753,glc-D[e] + h[e] --> glc-D[cA] + h[cA],Astrocyte
0.8149125828310205,GLNS,0.307245757231022,0,atp[cA] + glu-L[cA] + nh4[cA] --> adp[cA] + gln-L[cA] + h[cA] + pi[cA],Astrocyte
0.8153994307114802,GLNtm,0,0,gln-L[cA] --> gln-L[mA],Astrocyte
0.8158846311250278,GLU5Km,0,2.994740573773621e-16,atp[mA] + glu-L[mA] --> adp[mA] + glu5p[mA],Astrocyte
0.816368195183696,GLUDxm,3.795327880205677e-15,1.871712858608513e-17,glu-L[mA] + h2o[mA] + nad[mA] <=> akg[mA] + h[mA] + nadh[mA] + nh4[mA],Astrocyte
0.8168501338874724,GLUDym,0,0.03202971368232121,glu-L[mA] + h2o[mA] + nadp[mA] --> akg[mA] + h[mA] + nadph[mA] + nh4[mA],Astrocyte
0.8173304581258019,GLUNm,0,0.10020569079313933,gln-L[mA] + h2o[mA] --> glu-L[mA] + nh4[mA],Astrocyte
0.8178091786790627,GLUTCOADHm,0,0,fad[mA] + glutcoa[mA] + h[mA] --> b2coa[mA] + co2[mA] + fadh2[mA],Astrocyte
0.8182863062200176,GLUVESSEC,0,0.6419190972331636,atp[cA] + glu-L[cA] + h2o[cA] --> adp[cA] + glu-L[e] + h[cA] + pi[cA],Astrocyte
0.8187618513152418,GLUt2m,3.795327880205678e-15,0,glu-L[cA] + h[cA] <=> glu-L[mA] + h[mA],Astrocyte
0.8192358244265266,GLUt6,0,0.6322180516492786,glu-L[e] + h[e] + k[cA] + 3.0 na1[e] --> glu-L[cA] + h[cA] + k[e] + 3.0 na1[cA],Astrocyte
0.8197082359122609,GLYATm,0,0,accoa[mA] + gly[mA] <=> 2aobut[mA] + coa[mA],Astrocyte
0.8201790960287891,GLYCLTDym,0,0,glx[mA] + h[mA] + nadph[mA] --> glyclt[mA] + nadp[mA],Astrocyte
0.820648414931746,GLYCt,0,0,glyc[cA] <=> glyc[e],Astrocyte
0.8211162026773731,GLYCtm,0,0,glyc[cA] <=> glyc[mA],Astrocyte
0.8215824692238096,GLYKm,0,1.871712858608513e-17,atp[mA] + glyc[mA] --> adp[mA] + glyc3p[mA] + h[mA],Astrocyte
0.8220472244323648,GLYOXm,0,0.27770489796896536,h2o[mA] + lgt-S[mA] --> gthrd[mA] + h[mA] + lac-D[mA],Astrocyte
0.8225104780687698,GLYt2r,0,4.492110860660432e-16,gly[e] + h[e] <=> gly[cA] + h[cA],Astrocyte
0.8229722398044085,GLYtm,2.7652076475500405e-15,0,gly[cA] <=> gly[mA],Astrocyte
0.8234325192175279,GND,0,0,6pgc[cA] + nadp[cA] --> co2[cA] + nadph[cA] + ru5p-D[cA],Astrocyte
0.8238913257944324,GTHOm,0,0.25095080662020525,gthox[mA] + h[mA] + nadph[mA] --> 2.0 gthrd[mA] + nadp[mA],Astrocyte
0.8243486689306545,GTHPm,1.6164348338660758e-15,0,2.0 gthrd[mA] + h2o2[mA] <=> gthox[mA] + 2.0 h2o[mA],Astrocyte
0.8248045579321106,H2CO3Dm,0,0,co2[mA] + h2o[mA] <=> h2co3[mA],Astrocyte
0.8252590020162366,H2O2t,0,0,h2o2[e] <=> h2o2[cA],Astrocyte
0.8257120103131058,H2O2tm,1.6164348338660748e-15,0,h2o2[cA] <=> h2o2[mA],Astrocyte
0.8261635918665301,H2Ot,0.3072457572309875,0,h2o[e] <=> h2o[cA],Astrocyte
0.8266137556351425,H2Otm,3.788051805504759e-16,0,h2o[cA] <=> h2o[mA],Astrocyte
0.8270625104934636,HACD1m,0,0,aacoa[mA] + h[mA] + nadh[mA] <=> 3hbcoa[mA] + nad[mA],Astrocyte
0.8275098652329521,HACD9m,3.3793767607868756e-31,0,3hmbcoa[mA] + nad[mA] <=> 2maacoa[mA] + h[mA] + nadh[mA],Astrocyte
0.8279558285630363,HBZOPT10m,0,0,4hbz[mA] + decdp[mA] --> 3dphb[mA] + ppi[mA],Astrocyte
0.828400409112134,HCO3Em,3.3793767607868756e-31,0,co2[mA] + h2o[mA] <=> h[mA] + hco3[mA],Astrocyte
0.8288436154286511,HEX1,0.2794452130844301,0,atp[cA] + glc-D[cA] --> adp[cA] + g6p[cA] + h[cA],Astrocyte
0.8292854559819706,HIBDm,0,0,3hmp[mA] + nad[mA] <=> 2mop[mA] + h[mA] + nadh[mA],Astrocyte
0.8297259391634216,HMBS,0,0,h2o[cA] + 4.0 ppbng[cA] --> hmbil[cA] + 4.0 nh4[cA],Astrocyte
0.8301650732872365,HMGCOASim,2.282903988093639e-16,0,aacoa[mA] + accoa[mA] + h2o[mA] --> coa[mA] + h[mA] + hmgcoa[mA],Astrocyte
0.8306028665914923,HMGLm,0,0.11880954535687668,hmgcoa[mA] --> acac[mA] + accoa[mA],Astrocyte
0.8310393272390375,HPROxm,0,0,4hpro-LT[mA] + nad[mA] --> 1p3h5c[mA] + 2.0 h[mA] + nadh[mA],Astrocyte
0.831474463318406,Ht,0,5.357778057766869e-16,h[cA] <=> h[e],Astrocyte
0.8319082828447154,Htm,0,0.032029713682322,h[cA] --> h[mA],Astrocyte
0.832340793760554,ICDHxm,0,0.03202971368232128,icit[mA] + nad[mA] --> akg[mA] + co2[mA] + nadh[mA],Astrocyte
0.8327720039368524,ICDHyrm,3.3793767607868756e-31,0,icit[mA] + nadp[mA] <=> akg[mA] + co2[mA] + nadph[mA],Astrocyte
0.8332019211737429,ILETA,0,0,akg[cA] + ile-L[cA] <=> 3mop[cA] + glu-L[cA],Astrocyte
0.8336305532014064,ILETAm,3.3793767607868756e-31,0,akg[mA] + ile-L[mA] <=> 3mop[mA] + glu-L[mA],Astrocyte
0.8340579076809067,ILEt5m,3.3793767607868756e-31,0,ile-L[cA] <=> ile-L[mA],Astrocyte
0.8344839922050107,ILEtec,0,0,ile-L[e] <=> ile-L[cA],Astrocyte
0.8349088142989989,IMACTD_m,0,0,h2o[mA] + im4act[mA] + nad[mA] --> 2.0 h[mA] + im4ac[mA] + nadh[mA],Astrocyte
0.8353323814214628,ITCOAL1m,0,0,coa[mA] + gtp[mA] + itacon[mA] <=> gdp[mA] + itaccoa[mA] + pi[mA],Astrocyte
0.8357547009650902,ITCOALm,0,0,atp[mA] + coa[mA] + itacon[mA] <=> adp[mA] + itaccoa[mA] + pi[mA],Astrocyte
0.8361757802574392,Kt1r,0,0,k[e] <=> k[cA],Astrocyte
0.8365956265617013,L-LACt2r,0,0,h[e] + lac-L[e] <=> h[cA] + lac-L[cA],Astrocyte
0.8370142470774528,L-LACtm,0,0.22839401666508757,h[cA] + lac-L[cA] --> h[mA] + lac-L[mA],Astrocyte
0.837431648941396,LCADi_Dm,0,0,h2o[mA] + lald-D[mA] + nad[mA] --> 2.0 h[mA] + lac-D[mA] + nadh[mA],Astrocyte
0.8378478392280889,LCADim,0,0,h2o[mA] + lald-L[mA] + nad[mA] --> 2.0 h[mA] + lac-L[mA] + nadh[mA],Astrocyte
0.8382628249506645,LCYSTATm,0,0,Lcyst[mA] + akg[mA] <=> 3spyr[mA] + glu-L[mA],Astrocyte
0.8386766130615397,LDH_L,0.38706667018324803,0,lac-L[cA] + nad[cA] <-- h[cA] + nadh[cA] + pyr[cA],Astrocyte
0.8390892104531147,LDH_Lm,0,5.61513857582554e-17,lac-L[mA] + nad[mA] <=> h[mA] + nadh[mA] + pyr[mA],Astrocyte
0.8395006239584613,LEUTA,0,0,akg[cA] + leu-L[cA] <=> 4mop[cA] + glu-L[cA],Astrocyte
0.8399108603520021,LEUTAm,0,0,akg[mA] + leu-L[mA] <=> 4mop[mA] + glu-L[mA],Astrocyte
0.8403199263501795,LEUt5m,0,0,leu-L[cA] <=> leu-L[mA],Astrocyte
0.8407278286121158,LEUtec,0,0,leu-L[e] <=> leu-L[cA],Astrocyte
0.8411345737402636,LSOProd,0,0.022233761534748788,focytC[mA] + o2[mA] --> ficytC[mA] + o2s[mA],Astrocyte
0.8415401682810463,LYStiDF,0,0,lys-L[e] <=> lys-L[cA],Astrocyte
0.8419446187254915,LYStm,0,0,h[mA] + lys-L[cA] <=> h[cA] + lys-L[mA],Astrocyte
0.8423479315098528,MALSO3tm,0,2.80756928791277e-17,mal-L[cA] + so3[mA] <=> mal-L[mA] + so3[cA],Astrocyte
0.8427501130162256,MALSO4tm,0,3.743425717217026e-17,mal-L[cA] + so4[mA] <=> mal-L[mA] + so4[cA],Astrocyte
0.8431511695731522,MALTSULtm,0,0,mal-L[cA] + tsul[mA] <=> mal-L[mA] + tsul[cA],Astrocyte
0.8435511074562196,MALtm,3.795327880205677e-15,0,mal-L[cA] + pi[mA] <=> mal-L[mA] + pi[cA],Astrocyte
0.8439499328886488,MCCCrm,0,0,3mb2coa[mA] + atp[mA] + hco3[mA] <=> 3mgcoa[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
0.8443476520418753,MDH,0,0,mal-L[cA] + nad[cA] <=> h[cA] + nadh[cA] + oaa[cA],Astrocyte
0.8447442710361229,MDHm,2.2829039880936423e-16,2.994740573773621e-16,mal-L[mA] + nad[mA] <=> h[mA] + nadh[mA] + oaa[mA],Astrocyte
0.8451397959409676,MECOALm,0,2.994740573773621e-16,atp[mA] + coa[mA] + mescon[mA] <=> adp[mA] + mescoa[mA] + pi[mA],Astrocyte
0.8455342327758959,MECOAS1m,0,5.989481147547242e-16,coa[mA] + gtp[mA] + mescon[mA] <=> gdp[mA] + mescoa[mA] + pi[mA],Astrocyte
0.845927587510854,MGCHrm,0,0,3mgcoa[mA] + h2o[mA] <=> hmgcoa[mA],Astrocyte
0.8463198660667901,MMCDm,0,0.11880954535687714,h[mA] + mmcoa-S[mA] --> co2[mA] + ppcoa[mA],Astrocyte
0.8467110743161889,MMEm,3.3793767607868756e-31,0,mmcoa-R[mA] <=> mmcoa-S[mA],Astrocyte
0.8471012180835992,MMMm,3.3793767607868756e-31,0,mmcoa-R[mA] <=> succoa[mA],Astrocyte
0.8474903031461543,MMSAD1m,0,0.21991579592589341,2mop[mA] + coa[mA] + nad[mA] --> co2[mA] + nadh[mA] + ppcoa[mA],Astrocyte
0.8478783352340848,MMSAD3m,0,0.030549646516815018,coa[mA] + msa[mA] + nad[mA] --> accoa[mA] + co2[mA] + nadh[mA],Astrocyte
0.8482653200312258,MTHFCm,4.993852473954838e-15,0,h2o[mA] + methf[mA] <=> 10fthf[mA] + h[mA],Astrocyte
0.8486512631755153,MTHFDm,4.993852473954838e-15,0,mlthf[mA] + nadp[mA] <=> methf[mA] + nadph[mA],Astrocyte
0.8490361702594882,NABTNOm,0,0,h2o[mA] + n4abutn[mA] + nad[mA] --> 4aabutn[mA] + 2.0 h[mA] + nadh[mA],Astrocyte
0.8494200468307616,NADH2-u10m,3.529291305506227e-14,1.871712858608513e-17,5.0 h[mA] + nadh[mA] + q10[mA] --> 4.0 h[cA] + nad[mA] + q10h2[mA],Astrocyte
0.8498028983925145,NDPK10m,0,0,atp[mA] + didp[mA] <=> adp[mA] + ditp[mA],Astrocyte
0.8501847304039625,NDPK1m,1.2584389803082234e-13,0,atp[mA] + gdp[mA] <=> adp[mA] + gtp[mA],Astrocyte
0.8505655482808226,NDPK2m,0,0,atp[mA] + udp[mA] <=> adp[mA] + utp[mA],Astrocyte
0.8509453573957761,NDPK3m,0,0,atp[mA] + cdp[mA] <=> adp[mA] + ctp[mA],Astrocyte
0.8513241630789226,NDPK4m,0,0,atp[mA] + dtdp[mA] <=> adp[mA] + dttp[mA],Astrocyte
0.8517019706182283,NDPK5m,0,0,atp[mA] + dgdp[mA] <=> adp[mA] + dgtp[mA],Astrocyte
0.8520787852599699,NDPK6m,0,0,atp[mA] + dudp[mA] <=> adp[mA] + dutp[mA],Astrocyte
0.8524546122091708,NDPK7m,0,0,atp[mA] + dcdp[mA] <=> adp[mA] + dctp[mA],Astrocyte
0.8528294566300328,NDPK8m,0,0,atp[mA] + dadp[mA] <=> adp[mA] + datp[mA],Astrocyte
0.8532033236463625,NDPK9m,0,0,atp[mA] + idp[mA] <=> adp[mA] + itp[mA],Astrocyte
0.8535762183419899,NH4t3r,1.075818504389128e-14,0,h[e] + nh4[cA] <=> h[cA] + nh4[e],Astrocyte
0.8539481457611849,NMNATm,0,5.61513857582554e-17,atp[mA] + h[mA] + nmn[mA] --> nad[mA] + ppi[mA],Astrocyte
0.8543191109090659,NNATm,0,0,atp[mA] + h[mA] + nicrnt[mA] --> dnad[mA] + ppi[mA],Astrocyte
0.8546891187520036,NTD1m,0,0,dump[mA] + h2o[mA] --> duri[mA] + pi[mA],Astrocyte
0.8550581742180207,NTD2m,0,0,h2o[mA] + ump[mA] --> pi[mA] + uri[mA],Astrocyte
0.8554262821971851,NTD5m,0,0.11880954535687711,dtmp[mA] + h2o[mA] --> pi[mA] + thymd[mA],Astrocyte
0.8557934475419989,NaKt,0,1.5722388012311513e-15,atp[cA] + h2o[cA] + 2.0 k[e] + 3.0 na1[cA] --> adp[cA] + h[cA] + 2.0 k[cA] + 3.0 na1[e] + pi[cA],Astrocyte
0.8561596750677821,O2St,0,0,o2s[cA] <=> o2s[e],Astrocyte
0.8565249695530518,O2Stm,3.2328696677321504e-15,0,o2s[cA] <=> o2s[mA],Astrocyte
0.8568893357398953,O2t,0.609474901431393,0,o2[e] <=> o2[cA],Astrocyte
0.8572527783343414,O2tm,4.252518253092199e-14,0,o2[cA] <=> o2[mA],Astrocyte
0.8576153020067226,OCOAT1m,2.282903988093639e-16,0,acac[mA] + succoa[mA] <=> aacoa[mA] + succ[mA],Astrocyte
0.8579769113920372,OIVD1m,0,0,4mop[mA] + coa[mA] + nad[mA] --> co2[mA] + ivcoa[mA] + nadh[mA],Astrocyte
0.8583376110903039,OIVD2m,0,1.4973702868868104e-16,3mob[mA] + coa[mA] + nad[mA] --> co2[mA] + ibcoa[mA] + nadh[mA],Astrocyte
0.858697405666913,OIVD3m,3.3793767607868756e-31,0,3mop[mA] + coa[mA] + nad[mA] --> 2mbcoa[mA] + co2[mA] + nadh[mA],Astrocyte
0.8590562996529731,ORNTArm,0,0,akg[mA] + orn[mA] <=> glu-L[mA] + glu5sa[mA],Astrocyte
0.8594142975456539,ORNt3m,0,0,h[cA] + orn[mA] <=> h[mA] + orn[cA],Astrocyte
0.8597714038085237,ORNt4m,0,0,citr-L[cA] + h[cA] + orn[mA] <=> citr-L[mA] + h[mA] + orn[cA],Astrocyte
0.8601276228718833,ORNtiDF,0,0,orn[e] --> orn[cA],Astrocyte
0.8604829591330964,P45011A1m,0,0.25095080662020514,chsterol[mA] + h[mA] + nadph[mA] + 2.0 o2[mA] --> 4mptnl[mA] + 2.0 h2o[mA] + nadp[mA] + prgnlone[mA],Astrocyte
0.8608374169569147,P5CDm,6.758753521573751e-31,0,1pyr5c[mA] + 2.0 h2o[mA] + nad[mA] --> glu-L[mA] + h[mA] + nadh[mA],Astrocyte
0.8611910006758,PCFLOPm,0,0.1002056907931395,atp[cA] + h2o[cA] + pchol_hs[mA] --> adp[cA] + h[cA] + pchol_hs[cA] + pi[cA],Astrocyte
0.8615437145902415,PCm,0,0.18605827466553193,atp[mA] + hco3[mA] + pyr[mA] --> adp[mA] + h[mA] + oaa[mA] + pi[mA],Astrocyte
0.8618955629690699,PDHm,0,0,coa[mA] + nad[mA] + pyr[mA] --> accoa[mA] + co2[mA] + nadh[mA],Astrocyte
0.8622465500497672,PEFLIP,0,0.1002056907931395,atp[cA] + h2o[cA] + pe_hs[e] --> adp[cA] + h[cA] + pe_hs[cA] + pi[cA],Astrocyte
0.8625966800387731,PEFLIPm,0,0.12628737354003647,atp[cA] + h2o[cA] + pe_hs[cA] --> adp[cA] + h[cA] + pe_hs[mA] + pi[cA],Astrocyte
0.8629459571117876,PETOHMm_hs,0,0.5039218475018278,3.0 amet[mA] + pe_hs[mA] --> 3.0 ahcys[mA] + 3.0 h[mA] + pchol_hs[mA],Astrocyte
0.863294385414069,PFK,0.2794452130844301,0,atp[cA] + f6p[cA] --> adp[cA] + fdp[cA] + h[cA],Astrocyte
0.86364196906073,PGCD,3.6112486501798176e-15,0,3pg[cA] + nad[cA] --> 3php[cA] + h[cA] + nadh[cA],Astrocyte
0.863988712137029,PGI,0.2794452130844301,0,g6p[cA] <=> f6p[cA],Astrocyte
0.8643346186986578,PGK,0.3870666701832487,0,3pg[cA] + atp[cA] <=> 13dpg[cA] + adp[cA],Astrocyte
0.8646796927720269,PGL,0,2.994740573773621e-16,6pgl[cA] + h2o[cA] --> 6pgc[cA] + h[cA],Astrocyte
0.865023938354546,PGM,0.38706667018324936,0,2pg[cA] <=> 3pg[cA],Astrocyte
0.8653673594149024,PHCDm,0,0,1p3h5c[mA] + 2.0 h2o[mA] + nad[mA] --> e4hglu[mA] + h[mA] + nadh[mA],Astrocyte
0.8657099598933352,PHCHGSm,0,0,1p3h5c[mA] + h2o[mA] + h[mA] <=> 4hglusa[mA],Astrocyte
0.8660517437019065,PHEMEtm,0,0,pheme[mA] <=> pheme[cA],Astrocyte
0.8663927147247695,PHETA1m,0,0,akg[mA] + phe-L[mA] <=> glu-L[mA] + phpyr[mA],Astrocyte
0.8667328768184338,PIt2m,1.2548837859552229e-13,9.358564293042565e-18,h[cA] + pi[cA] <=> h[mA] + pi[mA],Astrocyte
0.8670722338120265,PIt7,1.426814992558525e-15,1.871712858608513e-17,3.0 na1[e] + pi[e] <=> 3.0 na1[cA] + pi[cA],Astrocyte
0.8674107895075506,PNTKm,0,1.871712858608513e-17,atp[mA] + pnto-R[mA] --> 4ppan[mA] + adp[mA] + h[mA],Astrocyte
0.8677485476801415,PPA,0,0,h2o[cA] + ppi[cA] --> h[cA] + 2.0 pi[cA],Astrocyte
0.8680855120783187,PPA2m,0,0,h2o[mA] + pppi[mA] --> h[mA] + pi[mA] + ppi[mA],Astrocyte
0.8684216864242358,PPAm,0,0.20412299644718804,h2o[mA] + ppi[mA] --> h[mA] + 2.0 pi[mA],Astrocyte
0.8687570744139272,PPAt,0,0,ppa[e] --> ppa[cA],Astrocyte
0.8690916797175519,PPAtm,0,0,ppa[cA] --> ppa[mA],Astrocyte
0.8694255059796342,PPBNGS,0,0,2.0 5aop[cA] --> 2.0 h2o[cA] + h[cA] + ppbng[cA],Astrocyte
0.869758556819302,PPCOACm,3.3793767607868756e-31,1.403784643956385e-17,atp[mA] + hco3[mA] + ppcoa[mA] --> adp[mA] + h[mA] + mmcoa-S[mA] + pi[mA],Astrocyte
0.8700908358305227,PPCOAOm,0,1.4973702868868104e-16,fad[mA] + ppcoa[mA] --> fadh2[mA] + prpncoa[mA],Astrocyte
0.870422346582335,PPPG9tm,0,0,pppg9[cA] <=> pppg9[mA],Astrocyte
0.87075309261908,PPPGOm,0,0,3.0 o2[mA] + 2.0 pppg9[mA] --> 6.0 h2o[mA] + 2.0 ppp9[mA],Astrocyte
0.8710830774606271,PRGNLONEtm,0,0,prgnlone[cA] <=> prgnlone[mA],Astrocyte
0.8714123046026001,PRO1xm,0,0.08819975215872272,nad[mA] + pro-L[mA] --> 1pyr5c[mA] + 2.0 h[mA] + nadh[mA],Astrocyte
0.8717407775165991,PROD2m,0,0.011267979972499257,fad[mA] + pro-L[mA] --> 1pyr5c[mA] + fadh2[mA] + h[mA],Astrocyte
0.8720684996504193,PROt2r,0,0,h[e] + pro-L[e] <=> h[cA] + pro-L[cA],Astrocyte
0.8723954744282693,PROtm,6.758753521573751e-31,0,pro-L[cA] <=> pro-L[mA],Astrocyte
0.8727217052509845,PRPNCOAHYDm,0,0,h2o[mA] + prpncoa[mA] --> 3hpcoa[mA],Astrocyte
0.8730471954962408,PSERT,3.6112486501798176e-15,0,3php[cA] + glu-L[cA] --> akg[cA] + pser-L[cA],Astrocyte
0.8733719485187633,PSFLIP,0,0.1002056907931395,atp[cA] + h2o[cA] + ps_hs[e] --> adp[cA] + h[cA] + pi[cA] + ps_hs[cA],Astrocyte
0.8736959676505338,PSFLIPm,0,0.1002056907931395,atp[cA] + h2o[cA] + ps_hs[cA] --> adp[cA] + h[cA] + pi[cA] + ps_hs[mA],Astrocyte
